team,country,product_class,date,total_sales,total_quantity,transaction_count,average_price,median_price,distinct_customers,distinct_products,distinct_cities,distributor_count,active_reps,latitude_dispersion,longitude_dispersion
Alfa,Poland,Antibiotics,2018-04-01,1178723.0,7151.0,83,359.09638554216866,400.0,63,31,63,8,3,1.4541252514948526,2.1854246141161497
Alfa,Poland,Antibiotics,2018-05-01,1319000.0,2934.0,107,448.22429906542055,452.0,81,32,81,7,3,1.465786540079222,2.2615162935569657
Alfa,Poland,Antibiotics,2018-06-01,1156177.0,3075.0,94,423.1170212765957,450.0,69,33,69,8,3,1.3437474847315949,2.2098749243502493
Alfa,Poland,Antibiotics,2018-07-01,1614115.0,3808.0,122,438.0163934426229,450.0,91,33,91,8,3,1.373512443948389,2.3687555739882136
Alfa,Poland,Antibiotics,2018-08-01,1384535.0,4694.0,144,396.5625,424.0,105,35,105,7,3,1.4284730055542276,2.4667509165846386
Alfa,Poland,Antibiotics,2018-09-01,3333155.0,11064.0,111,407.990990990991,448.0,86,34,86,6,3,1.514552382770977,2.234942070344386
Alfa,Poland,Antibiotics,2018-10-01,3878456.0,8262.0,144,432.8263888888889,450.0,105,34,105,7,3,1.4912425417643542,2.5308565770404594
Alfa,Poland,Antibiotics,2018-11-01,2344510.0,5735.0,138,408.65942028985506,430.0,97,35,97,7,3,1.376865406215804,2.3111299801467866
Alfa,Poland,Antibiotics,2018-12-01,1598915.0,3941.0,122,373.42622950819674,424.0,89,35,89,7,3,1.337421053798039,2.225014354796297
Alfa,Poland,Antimalarial,2018-01-01,1449906.0,4097.0,112,347.57142857142856,377.0,84,34,84,8,3,1.4184724562806965,2.235016919154316
Alfa,Poland,Antimalarial,2018-02-01,1318262.0,5131.0,107,361.85981308411215,402.0,82,34,82,6,3,1.3843718367822138,2.4148648900189795
Alfa,Poland,Antimalarial,2018-03-01,1774501.0,5498.0,129,329.95348837209303,377.0,97,35,97,7,3,1.4486315945014931,2.445856501702136
Alfa,Poland,Antimalarial,2018-04-01,605451.0,1803.0,87,333.0689655172414,377.0,70,35,70,6,3,1.4289674576584237,2.1578601584886408
Alfa,Poland,Antimalarial,2018-05-01,1378272.0,4873.0,95,361.13684210526316,409.0,77,32,77,8,3,1.4648031673717175,2.0951905298913687
Alfa,Poland,Antimalarial,2018-06-01,2658700.0,6083.0,77,304.15584415584414,248.0,62,35,62,7,3,1.5331431023052855,2.346227417373736
Alfa,Poland,Antimalarial,2018-07-01,797015.0,4434.0,109,319.04587155963304,262.0,83,35,83,7,3,1.3761014783834202,2.346322639145644
Alfa,Poland,Antimalarial,2018-08-01,1580409.0,5613.0,123,314.7317073170732,262.0,93,32,93,7,3,1.3811346011185055,2.4162816531416778
Alfa,Poland,Antimalarial,2018-09-01,5365775.0,10903.0,105,377.2190476190476,409.0,80,34,80,7,3,1.3516722969887653,2.261689391169399
Alfa,Poland,Antimalarial,2018-10-01,1677751.0,8994.0,141,364.63120567375887,408.0,98,34,98,7,3,1.4596442579876756,2.316489829916459
Alfa,Poland,Antimalarial,2018-11-01,3671764.0,10264.0,140,330.4714285714286,248.0,102,34,102,8,3,1.438921705729297,2.356088674473768
Alfa,Poland,Antimalarial,2018-12-01,680270.0,2784.0,103,345.8252427184466,402.0,76,32,76,7,3,1.3738891131254631,2.1590811545070685
Alfa,Poland,Antipiretics,2018-01-01,964266.0,2396.0,115,466.5304347826087,487.0,89,35,89,7,3,1.332838974497858,2.4455728742628553
Alfa,Poland,Antipiretics,2018-02-01,1959240.0,4259.0,110,484.72727272727275,490.0,82,34,82,8,3,1.4377141601268848,2.316379522752843
Alfa,Poland,Antipiretics,2018-03-01,2283180.0,5263.0,142,444.90140845070425,470.0,102,35,102,8,3,1.408103738584634,2.4538008710106185
Alfa,Poland,Antipiretics,2018-04-01,1196719.0,2753.0,70,467.48571428571427,461.5,58,31,58,7,3,1.38654923449814,2.4221064313961
Alfa,Poland,Antipiretics,2018-05-01,1063057.0,2673.0,90,485.2,487.0,70,31,70,6,3,1.3182492260920862,2.2563985999325964
Alfa,Poland,Antipiretics,2018-06-01,563992.0,1323.0,80,459.025,453.0,67,32,67,8,3,1.4448159361762294,2.3058205921171853
Alfa,Poland,Antipiretics,2018-07-01,3055899.0,5567.0,115,461.37391304347824,487.0,83,33,83,8,3,1.4561637957176414,2.3456815289730555
Alfa,Poland,Antipiretics,2018-08-01,2395794.0,5134.0,128,478.078125,487.0,96,35,96,7,3,1.4342585794801792,2.3381657982061412
Alfa,Poland,Antipiretics,2018-09-01,2450968.0,5268.0,104,482.24038461538464,487.0,85,32,85,6,3,1.455592911619774,2.164412721168928
Alfa,Poland,Antipiretics,2018-10-01,886478.0,1805.0,124,473.4274193548387,487.0,99,34,99,6,3,1.5098632152262288,2.2939926729327316
Alfa,Poland,Antipiretics,2018-11-01,4488039.0,9998.0,143,473.97902097902096,487.0,102,35,102,8,3,1.4410475273617576,2.222581338959532
Alfa,Poland,Antipiretics,2018-12-01,1680145.0,4668.0,110,459.9818181818182,487.0,88,32,88,7,3,1.5408079951080813,2.2345987555409637
Alfa,Poland,Antiseptics,2018-01-01,2149385.0,5595.0,191,447.83769633507853,469.0,129,47,129,8,3,1.481585754605958,2.190110942002703
Alfa,Poland,Antiseptics,2018-02-01,2706508.0,6749.0,165,424.22424242424245,416.0,107,46,107,8,3,1.4236624341501043,2.3234244450811694
Alfa,Poland,Antiseptics,2018-03-01,2053262.0,5506.0,183,413.1912568306011,390.0,115,47,115,7,3,1.418995686923324,2.2602184744193483
Alfa,Poland,Antiseptics,2018-04-01,1560119.0,5085.0,123,378.0325203252033,373.0,96,46,96,6,3,1.5107128733571598,2.0962944452980476
Alfa,Poland,Antiseptics,2018-05-01,1458519.0,2824.0,101,420.25742574257424,416.0,83,43,83,7,3,1.3164439185612242,2.350231564483604
Alfa,Poland,Antiseptics,2018-06-01,3681728.0,9880.0,151,442.87417218543044,445.0,103,45,103,8,3,1.4351669848171162,2.1516264752498357
Alfa,Poland,Antiseptics,2018-07-01,1582437.0,4114.0,162,392.2962962962963,390.0,111,48,111,8,3,1.4111924628061006,2.433351387317806
Alfa,Poland,Antiseptics,2018-08-01,2444932.0,5475.0,165,404.4,390.0,111,48,111,7,3,1.4167705984743626,2.407062908970917
Alfa,Poland,Antiseptics,2018-09-01,1528049.0,4118.0,146,398.74657534246575,374.0,107,46,107,7,3,1.4411592788684022,2.2554239258758706
Alfa,Poland,Antiseptics,2018-10-01,1938778.0,4984.0,191,415.0366492146597,375.0,124,49,124,6,3,1.4356074354388253,2.252139116368602
Alfa,Poland,Antiseptics,2018-11-01,6573256.0,10911.0,159,433.54716981132077,390.0,110,48,110,7,3,1.495901487502196,2.229160464136631
Alfa,Poland,Antiseptics,2018-12-01,3119793.0,8046.0,163,413.7239263803681,416.0,114,49,114,7,3,1.4590466242048,2.299066317523414
Alfa,Poland,Mood Stabilizers,2018-01-01,1365589.0,3068.0,144,418.3541666666667,397.5,100,44,100,7,3,1.4878708242706773,2.3774657247089572
Alfa,Poland,Mood Stabilizers,2018-02-01,2140827.0,5715.0,141,380.20567375886526,361.0,100,42,100,8,3,1.3981055859048697,2.19649476040793
Alfa,Poland,Mood Stabilizers,2018-03-01,2961033.0,6921.0,145,404.28275862068966,404.0,108,43,108,8,3,1.3922114690356369,2.3338705163751015
Alfa,Poland,Mood Stabilizers,2018-04-01,833695.0,1979.0,99,396.020202020202,361.0,76,39,76,7,3,1.2658104272075228,2.2951280467510533
Alfa,Poland,Mood Stabilizers,2018-05-01,1506795.0,4444.0,119,382.47058823529414,368.0,95,42,95,8,3,1.4621873995670962,2.196841565548576
Alfa,Poland,Mood Stabilizers,2018-06-01,1860335.0,7023.0,103,387.45631067961165,368.0,82,41,82,7,3,1.367666813506835,2.3161680653761603
Alfa,Poland,Mood Stabilizers,2018-07-01,1407610.0,3764.0,125,428.504,481.0,90,41,90,8,3,1.504186678560446,2.318451330910913
Alfa,Poland,Mood Stabilizers,2018-08-01,3609922.0,8693.0,145,421.4068965517241,404.0,101,41,101,7,3,1.3663557323741726,2.451647363244564
Alfa,Poland,Mood Stabilizers,2018-09-01,3292471.0,9109.0,122,449.0245901639344,488.0,93,43,93,6,3,1.4096514997508771,2.5541462388539875
Alfa,Poland,Mood Stabilizers,2018-10-01,1629024.0,4251.0,160,399.61875,368.0,116,44,116,6,3,1.4604697763736392,2.3370357115760982
Alfa,Poland,Mood Stabilizers,2018-11-01,5913004.0,12132.0,165,399.96363636363634,452.0,110,43,110,8,3,1.3771137567873748,2.2250881122702966
Alfa,Poland,Mood Stabilizers,2018-12-01,1050552.0,3096.0,134,389.7164179104478,391.0,98,43,98,7,3,1.4389748327819967,2.2627527899112256
Bravo,Germany,Analgesics,2017-01-01,4165168.0,10379.0,147,421.38775510204084,435.0,135,40,135,11,3,1.6546176739830651,2.0669998260112643
Bravo,Germany,Analgesics,2017-02-01,7273223.0,15770.0,170,450.3705882352941,460.0,138,42,138,10,3,1.6402714507070233,2.0610013063167623
Bravo,Germany,Analgesics,2017-03-01,11281376.0,29009.0,206,440.63106796116506,445.0,182,42,182,11,3,1.4773814202320232,2.180490853540963
Bravo,Germany,Analgesics,2017-04-01,5656228.0,13013.0,167,444.89820359281435,460.0,146,40,146,13,3,1.530544220125323,2.087103347423734
Bravo,Germany,Analgesics,2017-05-01,9366728.0,26670.0,237,431.8776371308017,445.0,187,42,187,12,3,1.5505832042517407,1.9734955982809386
Bravo,Germany,Analgesics,2017-06-01,30711852.0,57161.0,202,444.3712871287129,458.0,177,41,177,12,3,1.5859904944936494,2.0724347737776876
Bravo,Germany,Analgesics,2017-07-01,14190249.0,31931.0,224,467.00892857142856,529.0,174,42,174,13,3,1.6810588972187979,1.9592343726195143
Bravo,Germany,Analgesics,2017-08-01,7891986.0,17857.0,211,459.07109004739334,536.0,190,41,190,12,3,1.4636263639942142,2.10663952781756
Bravo,Germany,Analgesics,2017-09-01,15111323.0,44046.0,190,415.3421052631579,435.0,154,42,154,12,3,1.5438989794081903,2.2170860576546194
Bravo,Germany,Analgesics,2017-10-01,12634047.0,25511.0,189,456.3968253968254,536.0,153,42,152,11,3,1.6170466995962103,2.07082507116087
Bravo,Germany,Analgesics,2017-11-01,9721580.0,27953.0,197,450.2791878172589,529.0,161,41,161,8,3,1.6273217875277908,1.8840708114109324
Bravo,Germany,Analgesics,2017-12-01,18520490.0,48462.0,168,457.3690476190476,460.0,146,41,146,12,3,1.5999756777288374,2.1309357471107484
Bravo,Germany,Analgesics,2018-01-01,8498872.0,16691.0,139,454.35971223021585,460.0,119,42,119,8,3,1.6207958224701824,1.933141022336343
Bravo,Germany,Analgesics,2018-02-01,9613226.0,26580.0,177,412.49152542372883,435.0,149,42,149,7,3,1.7411914287933021,2.035724939199256
Bravo,Germany,Analgesics,2018-03-01,10070557.0,30369.0,171,426.5029239766082,445.0,143,42,143,9,3,1.5744155912187616,1.9651453239288976
Bravo,Germany,Analgesics,2018-04-01,5680191.0,14571.0,170,455.59411764705885,536.0,141,40,141,9,3,1.5651942424203302,1.9053740475874106
Bravo,Germany,Analgesics,2018-05-01,3937012.0,9712.0,192,431.265625,445.0,158,42,158,7,3,1.6977370851945113,1.950258094941212
Bravo,Germany,Analgesics,2018-06-01,24048572.0,60188.0,173,386.728323699422,370.0,145,41,145,10,3,1.7714463850416984,1.9931259903281784
Bravo,Germany,Analgesics,2018-07-01,10359489.0,23293.0,227,415.01762114537445,435.0,195,42,195,9,3,1.6463589189964194,2.0494213303514344
Bravo,Germany,Analgesics,2018-08-01,17801945.0,33182.0,149,441.0738255033557,458.0,127,40,127,8,3,1.772563440431318,1.9242433423555074
Bravo,Germany,Analgesics,2018-09-01,21291659.0,46643.0,172,452.1744186046512,460.0,151,42,151,12,3,1.6291289622455603,2.004409576230443
Bravo,Germany,Analgesics,2018-10-01,15209916.0,32468.0,240,427.1666666666667,460.0,194,41,194,7,3,1.6350556946220642,1.9300452584289842
Bravo,Germany,Analgesics,2018-11-01,11373359.0,33415.0,205,456.409756097561,460.0,176,42,176,8,3,1.74992108539404,2.1339392614304677
Bravo,Germany,Analgesics,2018-12-01,12156553.0,22957.0,125,433.624,445.0,117,40,117,8,3,1.5906553374599028,2.0447480239437663
Bravo,Germany,Analgesics,2019-01-01,5150813.0,12387.0,157,460.63057324840764,529.0,137,40,136,3,3,1.5915288021322456,2.019693645534396
Bravo,Germany,Analgesics,2019-02-01,16845817.0,29547.0,163,455.8588957055215,460.0,144,41,144,7,3,1.4790875484417634,2.0825800088577515
Bravo,Germany,Analgesics,2019-03-01,7521709.0,22607.0,185,417.23783783783784,435.0,156,42,156,5,3,1.7988818072056683,2.003097196863901
Bravo,Germany,Analgesics,2019-04-01,19934866.0,33367.0,142,450.00704225352115,493.5,122,41,122,4,3,1.6372602799992102,2.1493488765952695
Bravo,Germany,Antibiotics,2017-01-01,4745868.0,11931.0,175,437.8514285714286,452.0,147,34,147,12,3,1.6619501981935358,2.0244545987269595
Bravo,Germany,Antibiotics,2017-02-01,7271183.0,16720.0,139,420.021582733813,450.0,119,34,119,9,3,1.6768389296985686,2.1675787016082064
Bravo,Germany,Antibiotics,2017-03-01,6126811.0,13422.0,166,439.19879518072287,450.0,140,33,140,10,3,1.603958058917027,1.9836109149931487
Bravo,Germany,Antibiotics,2017-04-01,5705999.0,14186.0,140,413.57142857142856,448.0,122,35,122,10,3,1.5057366690915681,2.04395126190327
Bravo,Germany,Antibiotics,2017-05-01,7551070.0,16899.0,174,428.37931034482756,448.0,156,35,156,13,3,1.682620845214171,1.932374021500626
Bravo,Germany,Antibiotics,2017-06-01,6088141.0,15571.0,158,435.82278481012656,448.0,128,35,128,10,3,1.547131031478086,1.9160913510335371
Bravo,Germany,Antibiotics,2017-07-01,5110383.0,13314.0,169,406.603550295858,448.0,150,35,150,11,3,1.5396384872003779,2.1272070478212757
Bravo,Germany,Antibiotics,2017-08-01,6073929.0,12201.0,176,418.47727272727275,439.0,159,35,159,12,3,1.6355852231004886,1.8934450211188267
Bravo,Germany,Antibiotics,2017-09-01,7261552.0,19079.0,175,401.3485714285714,430.0,149,35,149,12,3,1.6481661463673893,2.0353344515096614
Bravo,Germany,Antibiotics,2017-10-01,5969473.0,14625.0,168,410.0833333333333,448.0,145,34,145,11,3,1.6043347194855497,2.050754503325866
Bravo,Germany,Antibiotics,2017-11-01,8176819.0,16911.0,153,439.8496732026144,450.0,140,34,140,10,3,1.7538535707757186,1.9616024149967257
Bravo,Germany,Antibiotics,2017-12-01,5638793.0,15324.0,117,408.2735042735043,424.0,106,35,106,12,3,1.5056068000330087,2.2412347996735873
Bravo,Germany,Antibiotics,2018-01-01,10135026.0,19035.0,111,371.963963963964,401.0,105,33,105,8,3,1.5601070325396036,2.137786070158978
Bravo,Germany,Antibiotics,2018-02-01,2969211.0,8496.0,147,403.76190476190476,448.0,130,35,130,6,3,1.620425584210585,2.1832299127463313
Bravo,Germany,Antibiotics,2018-03-01,19000068.0,31820.0,159,415.61006289308176,448.0,140,33,140,11,3,1.6403154193869005,2.0919516344053046
Bravo,Germany,Antibiotics,2018-04-01,2631955.0,7777.0,130,410.8,448.0,118,35,118,8,3,1.6064942819095225,2.1314907877495464
Bravo,Germany,Antibiotics,2018-05-01,4221593.0,12737.0,152,432.98026315789474,450.0,128,35,128,8,3,1.573418598318098,2.1710442871605538
Bravo,Germany,Antibiotics,2018-06-01,5828869.0,15036.0,162,416.8888888888889,452.0,135,35,135,12,3,1.613183179297673,1.8816092052400661
Bravo,Germany,Antibiotics,2018-07-01,10940129.0,21665.0,170,441.11176470588236,458.0,143,35,143,8,3,1.5963551732918055,2.1094470879842477
Bravo,Germany,Antibiotics,2018-08-01,2448067.0,7326.0,116,415.05172413793105,450.0,104,35,104,5,3,1.5861601004182786,2.062677694080542
Bravo,Germany,Antibiotics,2018-09-01,7722789.0,17722.0,143,441.5034965034965,452.0,127,34,127,12,3,1.619680542860812,2.071360484305207
Bravo,Germany,Antibiotics,2018-10-01,11217885.0,25957.0,209,425.09090909090907,448.0,176,35,175,8,3,1.4569918205444465,1.7910862937164478
Bravo,Germany,Antibiotics,2018-11-01,5698257.0,20901.0,154,415.87012987012986,448.0,142,34,142,7,3,1.6341894807795354,2.0701374457324686
Bravo,Germany,Antibiotics,2018-12-01,7666019.0,16148.0,106,410.7358490566038,430.0,95,32,95,9,3,1.486491126585317,1.8901805929065454
Bravo,Germany,Antibiotics,2019-01-01,5733238.0,10420.0,107,413.14018691588785,424.0,101,34,101,4,3,1.511135671734439,2.073611439031643
Bravo,Germany,Antibiotics,2019-02-01,6829783.0,17314.0,147,435.91156462585036,452.0,132,34,132,7,3,1.6168281267330251,2.184232590385949
Bravo,Germany,Antibiotics,2019-03-01,25381057.0,49709.0,158,450.1518987341772,450.0,145,35,145,5,3,1.4829956287261985,2.016060742850967
Bravo,Germany,Antibiotics,2019-04-01,4072074.0,8056.0,111,478.2882882882883,452.0,105,31,105,4,3,1.5331423617611977,1.9758186702068803
Bravo,Germany,Antimalarial,2017-01-01,3667266.0,11843.0,130,307.33076923076925,262.0,119,35,119,9,3,1.8056682978151457,2.083138627731494
Bravo,Germany,Antimalarial,2017-02-01,7083873.0,21334.0,154,346.9025974025974,405.0,133,34,132,9,3,1.6242356949494963,2.135172631101791
Bravo,Germany,Antimalarial,2017-03-01,8206530.0,21237.0,173,313.2080924855491,248.0,151,35,150,11,3,1.6260597660516287,1.8637161001780227
Bravo,Germany,Antimalarial,2017-04-01,3028257.0,11008.0,130,319.46153846153845,262.0,119,35,118,8,3,1.6922925862289553,2.099144749876863
Bravo,Germany,Antimalarial,2017-05-01,5107443.0,18271.0,159,318.7798742138365,262.0,131,35,131,13,3,1.5553594381254081,2.1776355050290936
Bravo,Germany,Antimalarial,2017-06-01,3249574.0,10932.0,164,321.0182926829268,262.0,141,34,141,10,3,1.6833970029448768,2.115804245319719
Bravo,Germany,Antimalarial,2017-07-01,5339513.0,14850.0,174,339.41379310344826,377.0,152,35,152,11,3,1.5951778272767925,2.078815290199298
Bravo,Germany,Antimalarial,2017-08-01,12004839.0,32214.0,192,340.2708333333333,248.0,164,35,164,11,3,1.7461579523196558,1.970988371590888
Bravo,Germany,Antimalarial,2017-09-01,8519296.0,25882.0,160,328.65625,377.0,144,35,144,13,3,1.684807492373681,1.9834549919125986
Bravo,Germany,Antimalarial,2017-10-01,4163087.0,11694.0,157,333.30573248407643,402.0,136,35,135,9,3,1.4656064970677172,1.9897209387325416
Bravo,Germany,Antimalarial,2017-11-01,4532808.0,16453.0,204,340.25,377.0,174,35,174,11,3,1.6770268279885816,1.9691751346457187
Bravo,Germany,Antimalarial,2017-12-01,5005775.0,13925.0,124,343.33870967741933,389.5,111,34,111,10,3,1.66223220915072,2.045131088542422
Bravo,Germany,Antimalarial,2018-01-01,3222659.0,9380.0,125,327.736,377.0,117,33,117,8,3,1.5529923444029559,1.8983540240718213
Bravo,Germany,Antimalarial,2018-02-01,3937666.0,13797.0,144,312.125,248.0,128,34,128,7,3,1.7357301288399314,2.0901334933275395
Bravo,Germany,Antimalarial,2018-03-01,2883487.0,10258.0,137,324.26277372262774,262.0,113,35,113,11,3,1.7261450673690215,1.990394857769625
Bravo,Germany,Antimalarial,2018-04-01,5427463.0,22375.0,169,350.42011834319527,377.0,142,33,142,7,3,1.6225151934906248,2.102862604389111
Bravo,Germany,Antimalarial,2018-05-01,4919369.0,13795.0,172,342.90697674418607,389.5,150,34,150,8,3,1.7112854681609047,2.1862429901941964
Bravo,Germany,Antimalarial,2018-06-01,9344017.0,32340.0,143,351.1048951048951,377.0,126,33,126,10,3,1.5553667572938126,1.836154903960321
Bravo,Germany,Antimalarial,2018-07-01,4947279.0,28007.0,156,329.45512820512823,262.0,130,35,130,7,3,1.519648829338381,1.856992006036276
Bravo,Germany,Antimalarial,2018-08-01,6406473.0,19674.0,136,348.69117647058823,408.0,123,33,123,8,3,1.5457647199230984,1.9406578855054843
Bravo,Germany,Antimalarial,2018-09-01,4560826.0,23080.0,143,345.2307692307692,377.0,121,35,121,11,3,1.6628582921217097,2.1893558556921127
Bravo,Germany,Antimalarial,2018-10-01,7388226.0,25381.0,218,360.72935779816515,408.0,190,35,190,9,3,1.6350889806632865,1.9779478344219865
Bravo,Germany,Antimalarial,2018-11-01,3160946.0,10144.0,160,328.44375,377.0,129,34,129,7,3,1.6212803656582013,1.884452681539622
Bravo,Germany,Antimalarial,2018-12-01,4704197.0,13466.0,108,351.4259259259259,408.0,98,33,98,9,3,1.6427759584074346,2.0773935013171294
Bravo,Germany,Antimalarial,2019-01-01,2248693.0,5609.0,120,353.075,377.0,109,35,109,4,3,1.66609641503692,1.6692305307587763
Bravo,Germany,Antimalarial,2019-02-01,6290712.0,16168.0,140,337.70714285714286,389.5,127,35,127,8,3,1.4391669232398254,2.05409211860766
Bravo,Germany,Antimalarial,2019-03-01,6262323.0,17419.0,171,334.3625730994152,262.0,146,34,146,4,3,1.6862201146062292,1.9372968228373555
Bravo,Germany,Antimalarial,2019-04-01,3460534.0,11897.0,131,360.51908396946567,402.0,119,34,119,4,3,1.6172207636346934,2.03055893974724
Bravo,Germany,Antipiretics,2017-01-01,2689214.0,6002.0,127,475.6456692913386,487.0,115,35,115,12,3,1.7292181701104161,1.83627371986163
Bravo,Germany,Antipiretics,2017-02-01,7505280.0,18225.0,163,470.7239263803681,490.0,145,35,145,11,3,1.615941096088879,2.2236397102271397
Bravo,Germany,Antipiretics,2017-03-01,8430347.0,19960.0,179,464.2122905027933,487.0,146,35,146,11,3,1.6573765235009776,2.181036885733886
Bravo,Germany,Antipiretics,2017-04-01,3133896.0,7051.0,113,467.3185840707965,487.0,96,35,96,12,3,1.7924559669790456,2.096725234496122
Bravo,Germany,Antipiretics,2017-05-01,19644684.0,38407.0,190,492.7894736842105,487.0,158,35,158,13,3,1.4749833345566041,2.1902021270704304
Bravo,Germany,Antipiretics,2017-06-01,7739010.0,15648.0,164,444.5365853658537,487.0,140,35,140,12,3,1.5387057457677173,1.82861111878768
Bravo,Germany,Antipiretics,2017-07-01,12183821.30669,24751.5512759,197,458.8730964467005,487.0,167,35,167,12,3,1.5910669185319841,1.9575603699250157
Bravo,Germany,Antipiretics,2017-08-01,8190253.0,22751.0,157,471.14649681528664,490.0,138,34,138,11,3,1.6393255641204492,2.0897432885715115
Bravo,Germany,Antipiretics,2017-09-01,8077267.0,15775.0,142,465.1478873239437,470.0,126,35,126,9,3,1.7115259700539793,1.9632687267801858
Bravo,Germany,Antipiretics,2017-10-01,11188262.0,23628.0,170,455.13529411764705,487.0,136,35,136,11,3,1.6855781514865704,2.2082100467216415
Bravo,Germany,Antipiretics,2017-11-01,8702590.0,16584.0,192,475.75,487.0,161,35,161,10,3,1.630291926826082,2.0293593289364305
Bravo,Germany,Antipiretics,2017-12-01,7293641.0,14622.0,121,430.06611570247935,470.0,116,35,116,9,3,1.4933805878968576,2.1312689314428646
Bravo,Germany,Antipiretics,2018-01-01,12674862.0,27514.0,129,452.0,487.0,117,34,117,8,3,1.570998328439296,2.0842760819650317
Bravo,Germany,Antipiretics,2018-02-01,11903038.0,24691.0,162,479.4259259259259,490.0,143,35,143,8,3,1.669672880054379,2.1398308859573216
Bravo,Germany,Antipiretics,2018-03-01,9977337.0,20823.0,160,452.40625,461.5,140,35,140,11,3,1.5866067085952436,1.9481629649718857
Bravo,Germany,Antipiretics,2018-04-01,3890474.0,9253.0,160,463.28125,487.0,143,35,143,7,3,1.5776548479328354,2.1932559171534307
Bravo,Germany,Antipiretics,2018-05-01,8669926.0,20528.0,160,466.81875,488.5,137,35,137,8,3,1.5454413301402494,2.2164143855908547
Bravo,Germany,Antipiretics,2018-06-01,8554857.0,18907.0,157,480.5668789808917,487.0,136,33,136,9,3,1.5711684221717483,2.0870022019886965
Bravo,Germany,Antipiretics,2018-07-01,6474463.0,13021.0,144,463.0,487.0,127,34,127,7,3,1.6432473488558135,1.9995364110526683
Bravo,Germany,Antipiretics,2018-08-01,6059546.0,17525.0,137,474.97080291970804,487.0,118,35,118,8,3,1.6775072735875185,2.0299919459874554
Bravo,Germany,Antipiretics,2018-09-01,5816678.0,10277.0,121,460.4793388429752,490.0,108,34,108,9,3,1.5430596730117758,1.9572452549606847
Bravo,Germany,Antipiretics,2018-10-01,13260977.0,28525.0,196,463.8265306122449,487.0,166,35,166,9,3,1.6090251489631275,2.0437238668175897
Bravo,Germany,Antipiretics,2018-11-01,11615100.0,28408.0,155,429.81290322580645,421.0,134,35,134,7,3,1.555853823234281,2.0514333662186526
Bravo,Germany,Antipiretics,2018-12-01,5055620.0,9288.0,115,501.4086956521739,492.0,105,34,105,7,3,1.5487557112798538,1.9552918185172874
Bravo,Germany,Antipiretics,2019-01-01,2772725.0,5453.0,120,501.1333333333333,533.0,106,34,106,3,3,1.747913132756653,1.8973073316532298
Bravo,Germany,Antipiretics,2019-02-01,5580307.0,12629.0,141,467.5390070921986,470.0,126,35,126,4,3,1.6760230340211324,2.016857156918751
Bravo,Germany,Antipiretics,2019-03-01,12890389.0,30597.0,205,455.8243902439024,470.0,164,35,163,5,3,1.6439056081694652,2.1081434788607094
Bravo,Germany,Antipiretics,2019-04-01,8198268.0,17691.0,118,451.9237288135593,487.0,108,33,108,3,3,1.587639912091219,1.92042758205348
Bravo,Germany,Antiseptics,2017-01-01,5340251.0,11672.0,177,406.02259887005647,375.0,148,48,148,12,3,1.5866905439880925,1.9386442082415645
Bravo,Germany,Antiseptics,2017-02-01,5432936.0,17932.0,226,406.11504424778764,375.0,186,47,186,12,3,1.665412944687575,1.8796853855963203
Bravo,Germany,Antiseptics,2017-03-01,8073372.0,18184.0,233,425.74678111587986,416.0,193,47,193,12,3,1.5252414374519045,2.0351340433474507
Bravo,Germany,Antiseptics,2017-04-01,15851932.0,33511.0,195,428.63589743589745,469.0,163,48,163,13,3,1.5513461458210567,2.062000075854048
Bravo,Germany,Antiseptics,2017-05-01,11705984.0,32745.0,215,403.2604651162791,390.0,177,49,177,12,3,1.5611264042973279,2.198157068594537
Bravo,Germany,Antiseptics,2017-06-01,10578254.0,25585.0,201,388.66169154228857,375.0,168,49,168,13,3,1.534388339918909,1.950141056850103
Bravo,Germany,Antiseptics,2017-07-01,18598517.0,38866.0,266,396.4812030075188,373.0,212,49,210,13,3,1.618477427842891,2.034606995005803
Bravo,Germany,Antiseptics,2017-08-01,10984051.0,22939.0,239,405.97489539748955,416.0,191,49,191,10,3,1.4921915306547382,2.2197667802438383
Bravo,Germany,Antiseptics,2017-09-01,12819895.0,38725.0,232,395.03879310344826,375.0,184,48,184,13,3,1.5186826057709368,2.0037263321410785
Bravo,Germany,Antiseptics,2017-10-01,7244000.0,17476.0,211,407.85781990521326,375.0,173,48,173,11,3,1.7556068546585617,2.028471102525072
Bravo,Germany,Antiseptics,2017-11-01,12853641.0,28697.0,263,426.0114068441065,445.0,206,49,206,12,3,1.6291794241479687,2.0521217687374076
Bravo,Germany,Antiseptics,2017-12-01,6359887.0,21449.0,188,388.76063829787233,375.0,160,48,160,12,3,1.5230038044601169,2.049701617214498
Bravo,Germany,Antiseptics,2018-01-01,5714114.0,16538.0,178,366.9719101123595,347.0,145,47,145,9,3,1.558432387533093,2.0165271717430975
Bravo,Germany,Antiseptics,2018-02-01,13790757.0,26430.0,194,417.4226804123711,416.0,169,48,168,7,3,1.6480428432240868,2.0446621928376243
Bravo,Germany,Antiseptics,2018-03-01,13324288.0,28440.0,206,408.9757281553398,375.0,174,48,174,11,3,1.5541924771237008,2.0375073123114698
Bravo,Germany,Antiseptics,2018-04-01,10009482.0,26068.0,208,420.2067307692308,375.0,182,49,182,9,3,1.486306126990315,1.9394687680785305
