team,country,product_class,scenario,scenario_change,workload_before,capacity_before,utilization_before,fte_gap_before,workload_after,capacity_after,utilization_after,remaining_gap
Delta,Germany,Antibiotics,Base case,demand=+0%; FTE=+0; capacity=+0%,3.379724481909679,4.161991619349919,0.8120449993692139,-0.10455752818263125,3.379724481909679,4.161991619349919,0.8120449993692139,-0.10455752818263125
Charlie,Germany,Antiseptics,Product launch +30%,demand=+30%; FTE=+0; capacity=+0%,3.5618096507402384,4.667532328196602,0.7631033703233969,-0.147790472687663,4.63035254596231,4.667532328196602,0.992034381420416,-0.004969435558173418
Bravo,Germany,Analgesics,Base case,demand=+0%; FTE=+0; capacity=+0%,2.961901520340595,3.917744276326964,0.7560221677147065,-0.12775757936634957,2.961901520340595,3.917744276326964,0.7560221677147065,-0.12775757936634957
Bravo,Germany,Analgesics,Demand +10%,demand=+10%; FTE=+0; capacity=+0%,2.961901520340595,3.917744276326964,0.7560221677147065,-0.12775757936634957,3.258091672374655,3.917744276326964,0.8316243844861773,-0.08816891625306006
Bravo,Germany,Analgesics,Demand +20%,demand=+20%; FTE=+0; capacity=+0%,2.961901520340595,3.917744276326964,0.7560221677147065,-0.12775757936634957,3.554281824408714,3.917744276326964,0.9072266012576479,-0.0485802531397706
Bravo,Germany,Analgesics,Add 1 representative,demand=+0%; FTE=+1; capacity=+0%,2.961901520340595,3.917744276326964,0.7560221677147065,-0.12775757936634957,2.961901520340595,11.39943546621288,0.25982878969045986,-1.1277575793663495
Bravo,Germany,Analgesics,Add 2 representatives,demand=+0%; FTE=+2; capacity=+0%,2.961901520340595,3.917744276326964,0.7560221677147065,-0.12775757936634957,2.961901520340595,18.881126656098797,0.15687101592445865,-2.12775757936635
Bravo,Germany,Analgesics,Capacity -10%,demand=+0%; FTE=+0; capacity=-10%,2.961901520340595,3.917744276326964,0.7560221677147065,-0.12775757936634957,2.961901520340595,3.5259698486942677,0.8400246307941183,-0.08377017590713909
Bravo,Germany,Analgesics,Product launch +30%,demand=+30%; FTE=+0; capacity=+0%,2.961901520340595,3.917744276326964,0.7560221677147065,-0.12775757936634957,3.850471976442774,3.917744276326964,0.9828288180291185,-0.008991590026481089
Alfa,Germany,Mood Stabilizers,Base case,demand=+0%; FTE=+0; capacity=+0%,3.182826522285218,4.197606748357676,0.7582479048401823,-0.13563513921080878,3.182826522285218,4.197606748357676,0.7582479048401823,-0.13563513921080878
Alfa,Germany,Mood Stabilizers,Demand +10%,demand=+10%; FTE=+0; capacity=+0%,3.182826522285218,4.197606748357676,0.7582479048401823,-0.13563513921080878,3.5011091745137404,4.197606748357676,0.8340726953242006,-0.09309360092080415
Alfa,Germany,Mood Stabilizers,Demand +20%,demand=+20%; FTE=+0; capacity=+0%,3.182826522285218,4.197606748357676,0.7582479048401823,-0.13563513921080878,3.8193918267422617,4.197606748357676,0.9098974858082187,-0.05055206263079959
Alfa,Germany,Mood Stabilizers,Add 1 representative,demand=+0%; FTE=+1; capacity=+0%,3.182826522285218,4.197606748357676,0.7582479048401823,-0.13563513921080878,3.182826522285218,11.679297938243593,0.27251865130207237,-1.1356351392108088
Alfa,Germany,Mood Stabilizers,Add 2 representatives,demand=+0%; FTE=+2; capacity=+0%,3.182826522285218,4.197606748357676,0.7582479048401823,-0.13563513921080878,3.182826522285218,19.160989128129508,0.16610971912784156,-2.135635139210809
Alfa,Germany,Mood Stabilizers,Capacity -10%,demand=+0%; FTE=+0; capacity=-10%,3.182826522285218,4.197606748357676,0.7582479048401823,-0.13563513921080878,3.182826522285218,3.777846073521909,0.842497672044647,-0.0883667633330259
Alfa,Germany,Mood Stabilizers,Product launch +30%,demand=+30%; FTE=+0; capacity=+0%,3.182826522285218,4.197606748357676,0.7582479048401823,-0.13563513921080878,4.1376744789707836,4.197606748357676,0.985722276292237,-0.008010524340794967
Alfa,Germany,Antiseptics,Base case,demand=+0%; FTE=+0; capacity=+0%,3.506608475629501,4.653750624733398,0.7535015857946591,-0.15332658352093642,3.506608475629501,4.653750624733398,0.7535015857946591,-0.15332658352093642
Alfa,Germany,Antiseptics,Demand +10%,demand=+10%; FTE=+0; capacity=+0%,3.506608475629501,4.653750624733398,0.7535015857946591,-0.15332658352093642,3.8572693231924515,4.653750624733398,0.8288517443741251,-0.1064573879522942
Alfa,Germany,Antiseptics,Demand +20%,demand=+20%; FTE=+0; capacity=+0%,3.506608475629501,4.653750624733398,0.7535015857946591,-0.15332658352093642,4.207930170755401,4.653750624733398,0.9042019029535909,-0.059588192383652094
Alfa,Germany,Antiseptics,Add 1 representative,demand=+0%; FTE=+1; capacity=+0%,3.506608475629501,4.653750624733398,0.7535015857946591,-0.15332658352093642,3.506608475629501,12.135441814619314,0.2889559794522819,-1.1533265835209363
Alfa,Germany,Antiseptics,Add 2 representatives,demand=+0%; FTE=+2; capacity=+0%,3.506608475629501,4.653750624733398,0.7535015857946591,-0.15332658352093642,3.506608475629501,19.61713300450523,0.17875234239499627,-2.1533265835209363
Alfa,Germany,Antiseptics,Capacity -10%,demand=+0%; FTE=+0; capacity=-10%,3.506608475629501,4.653750624733398,0.7535015857946591,-0.15332658352093642,3.506608475629501,4.188375562260059,0.837223984216288,-0.10124969955577845
Alfa,Germany,Antiseptics,Product launch +30%,demand=+30%; FTE=+0; capacity=+0%,3.506608475629501,4.653750624733398,0.7535015857946591,-0.15332658352093642,4.558591018318351,4.653750624733398,0.9795520615330567,-0.012718996815009986
Bravo,Germany,Mood Stabilizers,Base case,demand=+0%; FTE=+0; capacity=+0%,3.1011543381095756,4.12867350765784,0.7511260777481126,-0.1373378215526071,3.1011543381095756,4.12867350765784,0.7511260777481126,-0.1373378215526071
Bravo,Germany,Mood Stabilizers,Demand +10%,demand=+10%; FTE=+0; capacity=+0%,3.1011543381095756,4.12867350765784,0.7511260777481126,-0.1373378215526071,3.4112697719205336,4.12867350765784,0.8262386855229239,-0.09588791057122553
Bravo,Germany,Mood Stabilizers,Demand +20%,demand=+20%; FTE=+0; capacity=+0%,3.1011543381095756,4.12867350765784,0.7511260777481126,-0.1373378215526071,3.7213852057314907,4.12867350765784,0.9013512932977351,-0.05443799958984408
Bravo,Germany,Mood Stabilizers,Add 1 representative,demand=+0%; FTE=+1; capacity=+0%,3.1011543381095756,4.12867350765784,0.7511260777481126,-0.1373378215526071,3.1011543381095756,11.610364697543757,0.26710223312499765,-1.137337821552607
Bravo,Germany,Mood Stabilizers,Add 2 representatives,demand=+0%; FTE=+2; capacity=+0%,3.1011543381095756,4.12867350765784,0.7511260777481126,-0.1373378215526071,3.1011543381095756,19.09205588742967,0.1624316603929174,-2.137337821552607
Bravo,Germany,Mood Stabilizers,Capacity -10%,demand=+0%; FTE=+0; capacity=-10%,3.1011543381095756,4.12867350765784,0.7511260777481126,-0.1373378215526071,3.1011543381095756,3.7158061568920564,0.8345845308312362,-0.09128236490662767
Bravo,Germany,Mood Stabilizers,Product launch +30%,demand=+30%; FTE=+0; capacity=+0%,3.1011543381095756,4.12867350765784,0.7511260777481126,-0.1373378215526071,4.031500639542449,4.12867350765784,0.9764639010725465,-0.012988088608462456
Charlie,Germany,Antibiotics,Base case,demand=+0%; FTE=+0; capacity=+0%,2.521952734781384,3.360340986430017,0.7505050067733376,-0.11205865497121875,2.521952734781384,3.360340986430017,0.7505050067733376,-0.11205865497121875
Charlie,Germany,Antibiotics,Demand +10%,demand=+10%; FTE=+0; capacity=+0%,2.521952734781384,3.360340986430017,0.7505050067733376,-0.11205865497121875,2.7741480082595227,3.360340986430017,0.8255555074506715,-0.07835033059944202
Charlie,Germany,Antibiotics,Demand +20%,demand=+20%; FTE=+0; capacity=+0%,2.521952734781384,3.360340986430017,0.7505050067733376,-0.11205865497121875,3.0263432817376605,3.360340986430017,0.9006060081280051,-0.0446420062276654
Charlie,Germany,Antibiotics,Add 1 representative,demand=+0%; FTE=+1; capacity=+0%,2.521952734781384,3.360340986430017,0.7505050067733376,-0.11205865497121875,2.521952734781384,10.842032176315934,0.23260885909290213,-1.1120586549712188
Charlie,Germany,Antibiotics,Add 2 representatives,demand=+0%; FTE=+2; capacity=+0%,2.521952734781384,3.360340986430017,0.7505050067733376,-0.11205865497121875,2.521952734781384,18.323723366201847,0.13763320283655514,-2.1120586549712184
Charlie,Germany,Antibiotics,Capacity -10%,demand=+0%; FTE=+0; capacity=-10%,2.521952734781384,3.360340986430017,0.7505050067733376,-0.11205865497121875,2.521952734781384,3.0243068877870156,0.833894451970375,-0.07460496122480026
Charlie,Germany,Antibiotics,Product launch +30%,demand=+30%; FTE=+0; capacity=+0%,2.521952734781384,3.360340986430017,0.7505050067733376,-0.11205865497121875,3.2785385552157993,3.360340986430017,0.9756565088053389,-0.010933681855888666
Bravo,Germany,Antimalarial,Base case,demand=+0%; FTE=+0; capacity=+0%,2.609356146143603,3.544881920196601,0.7360911321973983,-0.1250420192853834,2.609356146143603,3.544881920196601,0.7360911321973983,-0.1250420192853834
Bravo,Germany,Antimalarial,Demand +10%,demand=+10%; FTE=+0; capacity=+0%,2.609356146143603,3.544881920196601,0.7360911321973983,-0.1250420192853834,2.8702917607579637,3.544881920196601,0.8097002454171381,-0.09016546424030147
Bravo,Germany,Antimalarial,Demand +20%,demand=+20%; FTE=+0; capacity=+0%,2.609356146143603,3.544881920196601,0.7360911321973983,-0.1250420192853834,3.1312273753723234,3.544881920196601,0.8833093586368779,-0.05528890919521967
Bravo,Germany,Antimalarial,Add 1 representative,demand=+0%; FTE=+1; capacity=+0%,2.609356146143603,3.544881920196601,0.7360911321973983,-0.1250420192853834,2.609356146143603,11.026573110082516,0.2366425289247528,-1.1250420192853832
Bravo,Germany,Antimalarial,Add 2 representatives,demand=+0%; FTE=+2; capacity=+0%,2.609356146143603,3.544881920196601,0.7360911321973983,-0.1250420192853834,2.609356146143603,18.508264299968435,0.14098329826357914,-2.125042019285383
Bravo,Germany,Antimalarial,Capacity -10%,demand=+0%; FTE=+0; capacity=-10%,2.609356146143603,3.544881920196601,0.7360911321973983,-0.1250420192853834,2.609356146143603,3.190393728176941,0.8178790357748869,-0.08629029145751466
Bravo,Germany,Antimalarial,Product launch +30%,demand=+30%; FTE=+0; capacity=+0%,2.609356146143603,3.544881920196601,0.7360911321973983,-0.1250420192853834,3.392162989986684,3.544881920196601,0.9569184718566177,-0.020412354150137757
Delta,Germany,Antiseptics,Base case,demand=+0%; FTE=+0; capacity=+0%,4.689475505342667,6.614820844583093,0.7089346205321494,-0.25734092605201264,4.689475505342667,6.614820844583093,0.7089346205321494,-0.25734092605201264
Delta,Germany,Antiseptics,Demand +10%,demand=+10%; FTE=+0; capacity=+0%,4.689475505342667,6.614820844583093,0.7089346205321494,-0.25734092605201264,5.158423055876934,6.614820844583093,0.7798280825853644,-0.19466157473526602
Delta,Germany,Antiseptics,Demand +20%,demand=+20%; FTE=+0; capacity=+0%,4.689475505342667,6.614820844583093,0.7089346205321494,-0.25734092605201264,5.6273706064112,6.614820844583093,0.8507215446385792,-0.13198222341851962
Delta,Germany,Antiseptics,Add 1 representative,demand=+0%; FTE=+1; capacity=+0%,4.689475505342667,6.614820844583093,0.7089346205321494,-0.25734092605201264,4.689475505342667,14.09651203446901,0.3326692087997292,-1.2573409260520125
Delta,Germany,Antiseptics,Add 2 representatives,demand=+0%; FTE=+2; capacity=+0%,4.689475505342667,6.614820844583093,0.7089346205321494,-0.25734092605201264,4.689475505342667,21.578203224354926,0.2173246519455216,-2.257340926052013
Delta,Germany,Antiseptics,Capacity -10%,demand=+0%; FTE=+0; capacity=-10%,4.689475505342667,6.614820844583093,0.7089346205321494,-0.25734092605201264,4.689475505342667,5.953338760124784,0.7877051339246104,-0.1876972023667387
Delta,Germany,Antiseptics,Product launch +30%,demand=+30%; FTE=+0; capacity=+0%,4.689475505342667,6.614820844583093,0.7089346205321494,-0.25734092605201264,6.096318156945467,6.614820844583093,0.9216150066917943,-0.069302872101773
Delta,Germany,Antibiotics,Reallocate 1 representative (bounded by donor FTE),Net-zero paired transfer; allocated FTE change=+0.8841,3.379724481909679,4.161991619349919,0.8120449993692139,-0.10455752818263125,3.379724481909679,10.77681246393301,0.31361077250074404,-0.9886919674021091
Delta,Germany,Antiseptics,Reallocate 1 representative (bounded by donor FTE),Net-zero paired transfer; allocated FTE change=-0.8841,4.689475505342667,6.614820844583093,0.7089346205321494,-0.25734092605201264,4.689475505342667,0.0,inf,0.6267935131674652
