rep_id,period,manager_id,team_id,territory_id,observation_id,population,anomaly_score,primary_reason_code,primary_reason,secondary_reason,recommended_review_action,driver_rank,feature,name,value,peer_value,percentile,contribution
REP_2234ec3bee93,2018-01-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_d2ffe731564a47ad,injected,0.5085106382978724,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",2,final_incentive_paid,Final incentive paid,27500.0,27500.0,0.6666666666666666,61.521822453731694
REP_2234ec3bee93,2018-01-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_d2ffe731564a47ad,injected,0.5085106382978724,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",3,expected_incentive,Expected incentive,27500.0,,0.5384615384615384,61.521822453731694
REP_2234ec3bee93,2018-02-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_e856e5a68684dae0,injected,0.6021276595744681,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",1,calculated_incentive,Calculated incentive,27500.0,,0.5769230769230769,61.52183151586016
REP_2234ec3bee93,2018-02-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_e856e5a68684dae0,injected,0.6021276595744681,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",2,final_incentive_paid,Final incentive paid,27500.0,27500.0,0.6666666666666666,61.52183151586016
REP_2234ec3bee93,2018-02-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_e856e5a68684dae0,injected,0.6021276595744681,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",3,expected_incentive,Expected incentive,27500.0,,0.5769230769230769,61.52183151586016
REP_2234ec3bee93,2018-03-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_02636fc24f4f2b59,injected,0.7297872340425532,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",1,calculated_incentive,Calculated incentive,27500.0,,0.5384615384615384,61.52182181942172
REP_2234ec3bee93,2018-03-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_02636fc24f4f2b59,injected,0.7297872340425532,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",2,final_incentive_paid,Final incentive paid,27500.0,27500.0,0.6666666666666666,61.52182181942172
REP_2234ec3bee93,2018-03-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_02636fc24f4f2b59,injected,0.7297872340425532,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",3,expected_incentive,Expected incentive,27500.0,,0.5384615384615384,61.52182181942172
REP_2234ec3bee93,2018-04-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_56e43938b658c59a,injected,0.7085106382978723,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",1,calculated_incentive,Calculated incentive,27500.0,,0.7692307692307693,61.52182574942555
REP_2234ec3bee93,2018-04-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_56e43938b658c59a,injected,0.7085106382978723,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",2,final_incentive_paid,Final incentive paid,27500.0,27500.0,0.6666666666666666,61.52182574942555
REP_2234ec3bee93,2018-04-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_56e43938b658c59a,injected,0.7085106382978723,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",3,expected_incentive,Expected incentive,27500.0,,0.7692307692307693,61.52182574942555
REP_2234ec3bee93,2018-05-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_254c223f7af5d235,injected,0.6404255319148936,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",1,calculated_incentive,Calculated incentive,27500.0,,0.7307692307692307,61.52182471798358
REP_2234ec3bee93,2018-05-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_254c223f7af5d235,injected,0.6404255319148936,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",2,final_incentive_paid,Final incentive paid,27500.0,27500.0,0.8333333333333334,61.52182471798358
REP_2234ec3bee93,2018-05-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_254c223f7af5d235,injected,0.6404255319148936,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",3,expected_incentive,Expected incentive,27500.0,,0.7307692307692307,61.52182471798358
REP_2234ec3bee93,2018-06-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_0db631a5e239afff,injected,0.5851063829787234,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",1,calculated_incentive,Calculated incentive,27500.0,,0.5769230769230769,61.52182534987163
REP_2234ec3bee93,2018-06-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_0db631a5e239afff,injected,0.5851063829787234,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",2,final_incentive_paid,Final incentive paid,27500.0,27500.0,0.8333333333333334,61.52182534987163
REP_2234ec3bee93,2018-06-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_0db631a5e239afff,injected,0.5851063829787234,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",3,expected_incentive,Expected incentive,27500.0,,0.5769230769230769,61.52182534987163
REP_2234ec3bee93,2018-07-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_3d3d74b699790098,injected,0.743370230057491,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",1,calculated_incentive,Calculated incentive,27500.0,,0.6153846153846154,61.521831686609914
REP_2234ec3bee93,2018-07-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_3d3d74b699790098,injected,0.743370230057491,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",2,final_incentive_paid,Final incentive paid,27500.0,27500.0,0.6666666666666666,61.521831686609914
REP_2234ec3bee93,2018-07-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_3d3d74b699790098,injected,0.743370230057491,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",3,expected_incentive,Expected incentive,27500.0,,0.6153846153846154,61.521831686609914
REP_2234ec3bee93,2018-08-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_853b702056785bca,injected,0.6590722450377989,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",1,calculated_incentive,Calculated incentive,27500.0,,0.6153846153846154,61.52182260114284
REP_2234ec3bee93,2018-08-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_853b702056785bca,injected,0.6590722450377989,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",2,final_incentive_paid,Final incentive paid,27500.0,27500.0,0.8333333333333334,61.52182260114284
REP_2234ec3bee93,2018-08-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_853b702056785bca,injected,0.6590722450377989,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",3,expected_incentive,Expected incentive,27500.0,,0.6153846153846154,61.52182260114284
REP_2234ec3bee93,2018-09-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_e3a3c677f7819e38,injected,0.9524149642744475,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 0).,Final incentive paid was the next-largest reconstruction deviation (observed 0).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",1,calculated_incentive,Calculated incentive,0.0,,0.11538461538461539,9882.359673168536
REP_2234ec3bee93,2018-09-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_e3a3c677f7819e38,injected,0.9524149642744475,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 0).,Final incentive paid was the next-largest reconstruction deviation (observed 0).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",2,final_incentive_paid,Final incentive paid,0.0,16284.87,0.3333333333333333,9882.359673168536
REP_2234ec3bee93,2018-09-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_e3a3c677f7819e38,injected,0.9524149642744475,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 0).,Final incentive paid was the next-largest reconstruction deviation (observed 0).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",3,expected_incentive,Expected incentive,0.0,,0.11538461538461539,9882.359673168536
REP_2234ec3bee93,2018-10-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_b2f414f12fe60c25,injected,0.694008169944715,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",1,calculated_incentive,Calculated incentive,27500.0,,0.5384615384615384,61.521822548096836
REP_2234ec3bee93,2018-10-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_b2f414f12fe60c25,injected,0.694008169944715,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",2,final_incentive_paid,Final incentive paid,27500.0,27500.0,0.6666666666666666,61.521822548096836
REP_2234ec3bee93,2018-10-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_b2f414f12fe60c25,injected,0.694008169944715,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",3,expected_incentive,Expected incentive,27500.0,,0.5384615384615384,61.521822548096836
REP_2234ec3bee93,2018-11-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_7ddcdb78c30ecf31,injected,0.6158124059142719,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",1,calculated_incentive,Calculated incentive,27500.0,,0.6923076923076923,61.52182324287824
REP_2234ec3bee93,2018-11-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_7ddcdb78c30ecf31,injected,0.6158124059142719,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",2,final_incentive_paid,Final incentive paid,27500.0,27500.0,0.8333333333333334,61.52182324287824
REP_2234ec3bee93,2018-11-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_7ddcdb78c30ecf31,injected,0.6158124059142719,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.75e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",3,expected_incentive,Expected incentive,27500.0,,0.6923076923076923,61.52182324287824
REP_2234ec3bee93,2018-12-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_b74f6941cd2d,RPER_415c611bd1a0e5fb,injected,0.03936453927476716,PCA_RECONSTRUCTION_CANCELLED_ORDER_RATE,Cancelled order rate was the largest PCA reconstruction deviation (observed 0.005964).,Return count was the next-largest reconstruction deviation (observed 25).,"Validate the underlying orders, discounts, returns, period timing, and customer context before action.",1,cancelled_order_rate,Cancelled order rate,0.005964214711729622,,1.0,9.192317469757652
REP_2234ec3bee93,2018-12-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_b74f6941cd2d,RPER_415c611bd1a0e5fb,injected,0.03936453927476716,PCA_RECONSTRUCTION_CANCELLED_ORDER_RATE,Cancelled order rate was the largest PCA reconstruction deviation (observed 0.005964).,Return count was the next-largest reconstruction deviation (observed 25).,"Validate the underlying orders, discounts, returns, period timing, and customer context before action.",2,return_count,Return count,25.0,,0.5769230769230769,7.4245908456378364
REP_2234ec3bee93,2018-12-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_b74f6941cd2d,RPER_415c611bd1a0e5fb,injected,0.03936453927476716,PCA_RECONSTRUCTION_CANCELLED_ORDER_RATE,Cancelled order rate was the largest PCA reconstruction deviation (observed 0.005964).,Return count was the next-largest reconstruction deviation (observed 25).,"Validate the underlying orders, discounts, returns, period timing, and customer context before action.",3,discount_peer_z,Discount peer z,-0.0025554661317796074,0.08913015663365552,0.07692307692307693,6.40341753121919
REP_2234ec3bee93,2019-01-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_8afd0f88595a10ae,injected,0.9851360226155926,PCA_RECONSTRUCTION_INCENTIVE_PEER_MEDIAN,Incentive peer median was the largest PCA reconstruction deviation (observed 0).,Calculated incentive was the next-largest reconstruction deviation (observed 0).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",1,incentive_peer_median,Incentive peer median,0.0,,0.38461538461538464,10703.677126059836
REP_2234ec3bee93,2019-01-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_8afd0f88595a10ae,injected,0.9851360226155926,PCA_RECONSTRUCTION_INCENTIVE_PEER_MEDIAN,Incentive peer median was the largest PCA reconstruction deviation (observed 0).,Calculated incentive was the next-largest reconstruction deviation (observed 0).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",2,calculated_incentive,Calculated incentive,0.0,,0.5384615384615384,9882.358468888595
REP_2234ec3bee93,2019-01-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_8afd0f88595a10ae,injected,0.9851360226155926,PCA_RECONSTRUCTION_INCENTIVE_PEER_MEDIAN,Incentive peer median was the largest PCA reconstruction deviation (observed 0).,Calculated incentive was the next-largest reconstruction deviation (observed 0).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",3,final_incentive_paid,Final incentive paid,0.0,0.0,0.6666666666666666,9882.358468888595
REP_2234ec3bee93,2019-02-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_23f31700076ca69a,injected,0.8249982594124614,PCA_RECONSTRUCTION_RETURN_CLAWBACK_RATIO,Return clawback ratio was the largest PCA reconstruction deviation (observed 0.4576).,Calculated incentive was the next-largest reconstruction deviation (observed 3e+04).,"Validate the underlying orders, discounts, returns, period timing, and customer context before action.",1,return_clawback_ratio,Return clawback ratio,0.45762,,1.0,121.40665815146198
REP_2234ec3bee93,2019-02-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_23f31700076ca69a,injected,0.8249982594124614,PCA_RECONSTRUCTION_RETURN_CLAWBACK_RATIO,Return clawback ratio was the largest PCA reconstruction deviation (observed 0.4576).,Calculated incentive was the next-largest reconstruction deviation (observed 3e+04).,"Validate the underlying orders, discounts, returns, period timing, and customer context before action.",2,calculated_incentive,Calculated incentive,30000.0,,0.5769230769230769,76.67658408774524
REP_2234ec3bee93,2019-02-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_23f31700076ca69a,injected,0.8249982594124614,PCA_RECONSTRUCTION_RETURN_CLAWBACK_RATIO,Return clawback ratio was the largest PCA reconstruction deviation (observed 0.4576).,Calculated incentive was the next-largest reconstruction deviation (observed 3e+04).,"Validate the underlying orders, discounts, returns, period timing, and customer context before action.",3,final_incentive_paid,Final incentive paid,30000.0,30000.0,0.8333333333333334,76.67658408774524
REP_2234ec3bee93,2019-03-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_c0ed53d80cae1279,injected,0.7862929963785904,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 3e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 3e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",1,calculated_incentive,Calculated incentive,30000.0,,0.5769230769230769,76.67657431029356
REP_2234ec3bee93,2019-03-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_c0ed53d80cae1279,injected,0.7862929963785904,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 3e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 3e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",2,final_incentive_paid,Final incentive paid,30000.0,30000.0,0.6666666666666666,76.67657431029356
REP_2234ec3bee93,2019-03-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_c0ed53d80cae1279,injected,0.7862929963785904,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 3e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 3e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",3,expected_incentive,Expected incentive,30000.0,,0.5769230769230769,76.67657431029356
REP_2234ec3bee93,2019-04-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_89eb918b3eecc2a7,injected,0.8712138539450338,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 3e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 3e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",1,calculated_incentive,Calculated incentive,30000.0,,0.8846153846153846,76.67658755402512
REP_2234ec3bee93,2019-04-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_89eb918b3eecc2a7,injected,0.8712138539450338,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 3e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 3e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",2,final_incentive_paid,Final incentive paid,30000.0,30000.0,0.8333333333333334,76.67658755402512
REP_2234ec3bee93,2019-04-01,MGR_4b97498897f6,TEAM_b9dd960c1753,TERR_938541fb7311,RPER_89eb918b3eecc2a7,injected,0.8712138539450338,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 3e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 3e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",3,expected_incentive,Expected incentive,30000.0,,0.8846153846153846,76.67658755402512
REP_56269a9759c4,2017-01-01,MGR_31981a685b7e,TEAM_4f4a9410ffcd,TERR_49c0203db75f,RPER_a5e34fb410006ef2,injected,0.9127659574468086,PCA_RECONSTRUCTION_REP_HISTORICAL_MEAN,Rep historical mean was the largest PCA reconstruction deviation (observed 0).,Rolling sales mean was the next-largest reconstruction deviation (observed 0).,"Validate the source record, peer context, and relevant commercial activity before action.",1,rep_historical_mean,Rep historical mean,0.0,,0.5384615384615384,3413.2587200689973
REP_56269a9759c4,2017-01-01,MGR_31981a685b7e,TEAM_4f4a9410ffcd,TERR_49c0203db75f,RPER_a5e34fb410006ef2,injected,0.9127659574468086,PCA_RECONSTRUCTION_REP_HISTORICAL_MEAN,Rep historical mean was the largest PCA reconstruction deviation (observed 0).,Rolling sales mean was the next-largest reconstruction deviation (observed 0).,"Validate the source record, peer context, and relevant commercial activity before action.",2,rolling_sales_mean,Rolling sales mean,0.0,,0.5384615384615384,2192.812514579663
REP_56269a9759c4,2017-01-01,MGR_31981a685b7e,TEAM_4f4a9410ffcd,TERR_49c0203db75f,RPER_a5e34fb410006ef2,injected,0.9127659574468086,PCA_RECONSTRUCTION_REP_HISTORICAL_MEAN,Rep historical mean was the largest PCA reconstruction deviation (observed 0).,Rolling sales mean was the next-largest reconstruction deviation (observed 0).,"Validate the source record, peer context, and relevant commercial activity before action.",3,rolling_sales_std,Rolling sales std,0.0,,0.5384615384615384,293.0690928352092
REP_56269a9759c4,2017-02-01,MGR_31981a685b7e,TEAM_4f4a9410ffcd,TERR_49c0203db75f,RPER_0d585541132e9d44,injected,0.8446808510638298,PCA_RECONSTRUCTION_ROLLING_SALES_STD,Rolling sales std was the largest PCA reconstruction deviation (observed 0).,Rep historical std was the next-largest reconstruction deviation (observed 0).,"Validate the underlying orders, discounts, returns, period timing, and customer context before action.",1,rolling_sales_std,Rolling sales std,0.0,,0.5384615384615384,293.0691791183333
REP_56269a9759c4,2017-02-01,MGR_31981a685b7e,TEAM_4f4a9410ffcd,TERR_49c0203db75f,RPER_0d585541132e9d44,injected,0.8446808510638298,PCA_RECONSTRUCTION_ROLLING_SALES_STD,Rolling sales std was the largest PCA reconstruction deviation (observed 0).,Rep historical std was the next-largest reconstruction deviation (observed 0).,"Validate the underlying orders, discounts, returns, period timing, and customer context before action.",2,rep_historical_std,Rep historical std,0.0,,0.5384615384615384,293.0691791183333
REP_56269a9759c4,2017-02-01,MGR_31981a685b7e,TEAM_4f4a9410ffcd,TERR_49c0203db75f,RPER_0d585541132e9d44,injected,0.8446808510638298,PCA_RECONSTRUCTION_ROLLING_SALES_STD,Rolling sales std was the largest PCA reconstruction deviation (observed 0).,Rep historical std was the next-largest reconstruction deviation (observed 0).,"Validate the underlying orders, discounts, returns, period timing, and customer context before action.",3,calculated_incentive,Calculated incentive,25000.0,,0.5384615384615384,46.781470232044704
REP_56269a9759c4,2017-03-01,MGR_31981a685b7e,TEAM_4f4a9410ffcd,TERR_49c0203db75f,RPER_8d20614d66c9cb49,injected,0.08297872340425531,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.5e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",1,calculated_incentive,Calculated incentive,25000.0,,0.5769230769230769,46.781452898874626
REP_56269a9759c4,2017-03-01,MGR_31981a685b7e,TEAM_4f4a9410ffcd,TERR_49c0203db75f,RPER_8d20614d66c9cb49,injected,0.08297872340425531,PCA_RECONSTRUCTION_CALCULATED_INCENTIVE,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,Final incentive paid was the next-largest reconstruction deviation (observed 2.5e+04).,"Validate the target, policy tier, adjustment approval, and payout reconciliation before action.",2,final_incentive_paid,Final incentive paid,25000.0,25000.0,0.625,46.781452898874626
