team,country,product_class,forecast_horizon,eligible_for_capacity_recommendation,selected_forecast_method,forecast_workload,forecast_error_metric_used_for_selection,sustainable_workload_per_rep,allocated_fte,required_fte,fte_gap,required_fte_lower,required_fte_upper,fte_gap_lower,fte_gap_upper,forecast_lower_scenario,forecast_upper_scenario,forecast_scenario_basis,workload_score_raw,workload_score_winsorized,customer_load,transaction_load,geography_load,product_load,distributor_load,workload_components_basis,last_observed_month,coverage_note,validation_wape,test_wape,forecast_metric_scope,latest_observed_workload,recent_workload_growth,recent_workload_growth_basis,capacity_priority
Alfa,Germany,Analgesics,2019-05-01,True,exponential_smoothing,3.0095915351806592,WAPE,7.481691189885916,0.5170295611454692,0.4022608603853042,-0.1147687007601649,0.1777443310933292,0.5911403238296483,-0.33928523005213995,0.07411076268417915,1.8919605953705392,4.127222474990779,"Recovered from saved FTE scenario bounds and TRAIN capacity quantiles; validation absolute-error sensitivity, not a statistical confidence interval.",3.009591535180659,3.134152898032612,143.68910200776668,193.0,143.63745099280615,41.55538035786012,5.0,"Independently forecast counts of customers, transactions, cities, products, and distributors; not additive weighted-workload contributions.",2019-04-01,Observed latest-month rep allocation,0.1302142856080636,0.1568863030007079,Pooled workload WAPE across available business-unit observations in each split; not unit-specific. Validation and test coverage may differ.,2.571571310516544,0.13719916053677572,"Mean workload in the latest 3 calendar months / mean in the preceding 3 months - 1; as of last_observed_month, requiring all 6 saved actuals.",Potential Spare Capacity
Charlie,Poland,Antipiretics,2019-05-01,False,,,,,,,,,,,,,,"Recovered from saved FTE scenario bounds and TRAIN capacity quantiles; validation absolute-error sensitivity, not a statistical confidence interval.",,,,,,,,"Independently forecast counts of customers, transactions, cities, products, and distributors; not additive weighted-workload contributions.",2018-12-01,Stale source coverage: missing months are NOT zero demand or zero staffing,,,Pooled workload WAPE across available business-unit observations in each split; not unit-specific. Validation and test coverage may differ.,1.931267909462636,0.01671088584196001,"Mean workload in the latest 3 calendar months / mean in the preceding 3 months - 1; as of last_observed_month, requiring all 6 saved actuals.",Ineligible / Stale Coverage
Charlie,Poland,Antiseptics,2019-05-01,False,,,,,,,,,,,,,,"Recovered from saved FTE scenario bounds and TRAIN capacity quantiles; validation absolute-error sensitivity, not a statistical confidence interval.",,,,,,,,"Independently forecast counts of customers, transactions, cities, products, and distributors; not additive weighted-workload contributions.",2018-12-01,Stale source coverage: missing months are NOT zero demand or zero staffing,,,Pooled workload WAPE across available business-unit observations in each split; not unit-specific. Validation and test coverage may differ.,2.939252712579284,0.18103957724042763,"Mean workload in the latest 3 calendar months / mean in the preceding 3 months - 1; as of last_observed_month, requiring all 6 saved actuals.",Ineligible / Stale Coverage
Charlie,Poland,Mood Stabilizers,2019-05-01,False,,,,,,,,,,,,,,"Recovered from saved FTE scenario bounds and TRAIN capacity quantiles; validation absolute-error sensitivity, not a statistical confidence interval.",,,,,,,,"Independently forecast counts of customers, transactions, cities, products, and distributors; not additive weighted-workload contributions.",2018-12-01,Stale source coverage: missing months are NOT zero demand or zero staffing,,,Pooled workload WAPE across available business-unit observations in each split; not unit-specific. Validation and test coverage may differ.,2.403025424729279,-0.040472651533963844,"Mean workload in the latest 3 calendar months / mean in the preceding 3 months - 1; as of last_observed_month, requiring all 6 saved actuals.",Ineligible / Stale Coverage
Delta,Germany,Analgesics,2019-05-01,True,exponential_smoothing,4.177992853650434,WAPE,7.481691189885916,0.6933371261207009,0.5584289364012285,-0.1349081897194723,0.2905696519883529,0.7538288153379495,-0.402767474132348,0.06049168921724868,3.092905007945576,5.263080699355291,"Recovered from saved FTE scenario bounds and TRAIN capacity quantiles; validation absolute-error sensitivity, not a statistical confidence interval.",4.177992853650434,4.311765068912964,189.24337102985925,261.0,188.64075501698628,41.99823376469144,6.0,"Independently forecast counts of customers, transactions, cities, products, and distributors; not additive weighted-workload contributions.",2019-04-01,Observed latest-month rep allocation,0.1302142856080636,0.1568863030007079,Pooled workload WAPE across available business-unit observations in each split; not unit-specific. Validation and test coverage may differ.,3.4178504351932344,0.10477161106709487,"Mean workload in the latest 3 calendar months / mean in the preceding 3 months - 1; as of last_observed_month, requiring all 6 saved actuals.",Potential Spare Capacity
Delta,Germany,Antibiotics,2019-05-01,True,exponential_smoothing,3.379724481909679,WAPE,7.481691189885916,0.5562902175080796,0.4517326893254483,-0.1045575281826312,0.2416531214271444,0.5997344957909456,-0.3146370960809352,0.04344427828286601,2.5722237141188242,4.187225249700534,"Recovered from saved FTE scenario bounds and TRAIN capacity quantiles; validation absolute-error sensitivity, not a statistical confidence interval.",3.3797244819096783,3.6708047921179867,156.08668347082693,196.0,156.08477067829455,34.99701122344577,5.0,"Independently forecast counts of customers, transactions, cities, products, and distributors; not additive weighted-workload contributions.",2019-04-01,Observed latest-month rep allocation,0.1302142856080636,0.1568863030007079,Pooled workload WAPE across available business-unit observations in each split; not unit-specific. Validation and test coverage may differ.,2.725271257928459,0.057487483486161395,"Mean workload in the latest 3 calendar months / mean in the preceding 3 months - 1; as of last_observed_month, requiring all 6 saved actuals.",Potential Spare Capacity
Delta,Germany,Antimalarial,2019-05-01,True,exponential_smoothing,3.4320579118001744,WAPE,7.481691189885916,0.5459201883369131,0.4587275556681333,-0.0871926326687798,0.2543803799722403,0.5953222147894697,-0.29153980836467286,0.049402026452556536,2.707696229648846,4.156419593951504,"Recovered from saved FTE scenario bounds and TRAIN capacity quantiles; validation absolute-error sensitivity, not a statistical confidence interval.",3.432057911800174,3.6178575645670827,158.97530444445528,192.0,158.88004806122626,34.622962948106874,5.333333333333333,"Independently forecast counts of customers, transactions, cities, products, and distributors; not additive weighted-workload contributions.",2019-04-01,Observed latest-month rep allocation,0.1302142856080636,0.1568863030007079,Pooled workload WAPE across available business-unit observations in each split; not unit-specific. Validation and test coverage may differ.,2.676126887536624,0.1218824106937737,"Mean workload in the latest 3 calendar months / mean in the preceding 3 months - 1; as of last_observed_month, requiring all 6 saved actuals.",Potential Spare Capacity
Delta,Germany,Antipiretics,2019-05-01,True,exponential_smoothing,3.4551165593548765,WAPE,7.481691189885916,0.5897157081986466,0.4618095657337016,-0.1279061424649449,0.2211771887629746,0.6525483586020622,-0.368538519435672,0.06283265040341557,2.3542721343650457,4.555960984344707,"Recovered from saved FTE scenario bounds and TRAIN capacity quantiles; validation absolute-error sensitivity, not a statistical confidence interval.",3.455116559354876,3.6704242186218536,159.57337265898536,211.0,159.49820842535863,34.99991436318957,6.333333333333333,"Independently forecast counts of customers, transactions, cities, products, and distributors; not additive weighted-workload contributions.",2019-04-01,Observed latest-month rep allocation,0.1302142856080636,0.1568863030007079,Pooled workload WAPE across available business-unit observations in each split; not unit-specific. Validation and test coverage may differ.,2.9183269476372926,0.09031474176878684,"Mean workload in the latest 3 calendar months / mean in the preceding 3 months - 1; as of last_observed_month, requiring all 6 saved actuals.",Potential Spare Capacity
Delta,Germany,Antiseptics,2019-05-01,True,exponential_smoothing,4.689475505342667,WAPE,7.481691189885916,0.8841344392194779,0.6267935131674652,-0.2573409260520126,0.3030381511616417,0.8813385290485578,-0.5810962880578362,-0.0027959101709200684,3.225623216026632,6.153327794658703,"Recovered from saved FTE scenario bounds and TRAIN capacity quantiles; validation absolute-error sensitivity, not a statistical confidence interval.",4.689475505342667,4.825049085993368,213.77083705264985,275.0,213.37415393951525,48.775378268160566,5.333333333333333,"Independently forecast counts of customers, transactions, cities, products, and distributors; not additive weighted-workload contributions.",2019-04-01,Observed latest-month rep allocation,0.1302142856080636,0.1568863030007079,Pooled workload WAPE across available business-unit observations in each split; not unit-specific. Validation and test coverage may differ.,4.345424836601307,0.06391186322321718,"Mean workload in the latest 3 calendar months / mean in the preceding 3 months - 1; as of last_observed_month, requiring all 6 saved actuals.",Potential Spare Capacity
Delta,Germany,Mood Stabilizers,2019-05-01,True,exponential_smoothing,4.349598258957839,WAPE,7.481691189885916,0.7306023206161818,0.5813656496325081,-0.1492366709836736,0.2558948405919033,0.8558511338999611,-0.4747074800242785,0.12524881328377935,2.7238165739547266,5.9753799439609505,"Recovered from saved FTE scenario bounds and TRAIN capacity quantiles; validation absolute-error sensitivity, not a statistical confidence interval.",4.349598258957839,4.478058832799795,194.86546211441816,240.0,194.80203420933432,43.62200985732998,5.333333333333333,"Independently forecast counts of customers, transactions, cities, products, and distributors; not additive weighted-workload contributions.",2019-04-01,Observed latest-month rep allocation,0.1302142856080636,0.1568863030007079,Pooled workload WAPE across available business-unit observations in each split; not unit-specific. Validation and test coverage may differ.,3.596085139036457,0.11573286846510622,"Mean workload in the latest 3 calendar months / mean in the preceding 3 months - 1; as of last_observed_month, requiring all 6 saved actuals.",Potential Spare Capacity
Delta,Poland,Analgesics,2019-05-01,False,,,,,,,,,,,,,,"Recovered from saved FTE scenario bounds and TRAIN capacity quantiles; validation absolute-error sensitivity, not a statistical confidence interval.",,,,,,,,"Independently forecast counts of customers, transactions, cities, products, and distributors; not additive weighted-workload contributions.",2018-12-01,Stale source coverage: missing months are NOT zero demand or zero staffing,,,Pooled workload WAPE across available business-unit observations in each split; not unit-specific. Validation and test coverage may differ.,3.5125556736104406,0.019473249029458684,"Mean workload in the latest 3 calendar months / mean in the preceding 3 months - 1; as of last_observed_month, requiring all 6 saved actuals.",Ineligible / Stale Coverage
Delta,Poland,Antibiotics,2019-05-01,False,,,,,,,,,,,,,,"Recovered from saved FTE scenario bounds and TRAIN capacity quantiles; validation absolute-error sensitivity, not a statistical confidence interval.",,,,,,,,"Independently forecast counts of customers, transactions, cities, products, and distributors; not additive weighted-workload contributions.",2018-12-01,Stale source coverage: missing months are NOT zero demand or zero staffing,,,Pooled workload WAPE across available business-unit observations in each split; not unit-specific. Validation and test coverage may differ.,2.4167391094368784,0.02932391661199607,"Mean workload in the latest 3 calendar months / mean in the preceding 3 months - 1; as of last_observed_month, requiring all 6 saved actuals.",Ineligible / Stale Coverage
Delta,Poland,Antimalarial,2019-05-01,False,,,,,,,,,,,,,,"Recovered from saved FTE scenario bounds and TRAIN capacity quantiles; validation absolute-error sensitivity, not a statistical confidence interval.",,,,,,,,"Independently forecast counts of customers, transactions, cities, products, and distributors; not additive weighted-workload contributions.",2018-12-01,Stale source coverage: missing months are NOT zero demand or zero staffing,,,Pooled workload WAPE across available business-unit observations in each split; not unit-specific. Validation and test coverage may differ.,3.1841210813827443,0.06280660546025163,"Mean workload in the latest 3 calendar months / mean in the preceding 3 months - 1; as of last_observed_month, requiring all 6 saved actuals.",Ineligible / Stale Coverage
Delta,Poland,Antipiretics,2019-05-01,False,,,,,,,,,,,,,,"Recovered from saved FTE scenario bounds and TRAIN capacity quantiles; validation absolute-error sensitivity, not a statistical confidence interval.",,,,,,,,"Independently forecast counts of customers, transactions, cities, products, and distributors; not additive weighted-workload contributions.",2018-12-01,Stale source coverage: missing months are NOT zero demand or zero staffing,,,Pooled workload WAPE across available business-unit observations in each split; not unit-specific. Validation and test coverage may differ.,2.325373214419868,-0.0720091831961378,"Mean workload in the latest 3 calendar months / mean in the preceding 3 months - 1; as of last_observed_month, requiring all 6 saved actuals.",Ineligible / Stale Coverage
Delta,Poland,Antiseptics,2019-05-01,False,,,,,,,,,,,,,,"Recovered from saved FTE scenario bounds and TRAIN capacity quantiles; validation absolute-error sensitivity, not a statistical confidence interval.",,,,,,,,"Independently forecast counts of customers, transactions, cities, products, and distributors; not additive weighted-workload contributions.",2018-12-01,Stale source coverage: missing months are NOT zero demand or zero staffing,,,Pooled workload WAPE across available business-unit observations in each split; not unit-specific. Validation and test coverage may differ.,3.744178016034,0.02945825456140927,"Mean workload in the latest 3 calendar months / mean in the preceding 3 months - 1; as of last_observed_month, requiring all 6 saved actuals.",Ineligible / Stale Coverage
Delta,Poland,Mood Stabilizers,2019-05-01,False,,,,,,,,,,,,,,"Recovered from saved FTE scenario bounds and TRAIN capacity quantiles; validation absolute-error sensitivity, not a statistical confidence interval.",,,,,,,,"Independently forecast counts of customers, transactions, cities, products, and distributors; not additive weighted-workload contributions.",2018-12-01,Stale source coverage: missing months are NOT zero demand or zero staffing,,,Pooled workload WAPE across available business-unit observations in each split; not unit-specific. Validation and test coverage may differ.,3.198204760831536,0.057771093412864793,"Mean workload in the latest 3 calendar months / mean in the preceding 3 months - 1; as of last_observed_month, requiring all 6 saved actuals.",Ineligible / Stale Coverage
