team,country,product_class,forecast_horizon,scenario_name,scenario_description,forecast_workload,allocated_fte,sustainable_capacity_per_rep,required_fte,fte_gap,capacity_priority,eligible_for_capacity_recommendation,source_unit,target_unit,fte_reallocated,reallocation_role,allocated_fte_change,scenario_source_name,scenario_source_description
Charlie,Germany,Analgesics,2019-05-01,Add 2 FTE,Two FTE are added to this unit independently; workload and per-rep capacity are unchanged.,3.1414852680296788,2.508099424644949,7.481691189885916,0.41988972657364937,-2.0882096980713003,Potential Spare Capacity,True,,,,,1.9999999999999996,Add 2 representatives,demand=+0%; FTE=+2; capacity=+0%
Charlie,Germany,Analgesics,2019-05-01,Base,"Persisted base workload forecast, fractional FTE allocation, and sustainable per-rep capacity.",3.1414852680296788,0.5080994246449495,7.481691189885916,0.41988972657364937,-0.0882096980713001,Potential Spare Capacity,True,,,,,0.0,Base case,demand=+0%; FTE=+0; capacity=+0%
Charlie,Germany,Analgesics,2019-05-01,Capacity -10%,Sustainable per-rep capacity decreases 10%; workload and allocated FTE are unchanged.,3.1414852680296788,0.5080994246449495,6.733522070897326,0.4665441406373881,-0.0415552840075613,Potential Spare Capacity,True,,,,,0.0,Capacity -10%,demand=+0%; FTE=+0; capacity=-10%
Charlie,Germany,Analgesics,2019-05-01,Demand +10%,Workload increases 10%; allocated FTE and sustainable per-rep capacity are unchanged.,3.455633794832647,0.5080994246449495,7.481691189885916,0.4618786992310143,-0.0462207254139351,Potential Spare Capacity,True,,,,,0.0,Demand +10%,demand=+10%; FTE=+0; capacity=+0%
Charlie,Germany,Analgesics,2019-05-01,Demand +20%,Workload increases 20%; allocated FTE and sustainable per-rep capacity are unchanged.,3.7697823216356143,0.5080994246449495,7.481691189885916,0.5038676718883792,-0.0042317527565702,Potential Spare Capacity,True,,,,,0.0,Demand +20%,demand=+20%; FTE=+0; capacity=+0%
Charlie,Germany,Analgesics,2019-05-01,Product Launch,Existing launch assumption: workload increases 30%; FTE and per-rep capacity are unchanged.,4.083930848438582,0.5080994246449495,7.481691189885916,0.5458566445457441,0.0377572199007946,Potential Capacity Gap,True,,,,,0.0,Product launch +30%,demand=+30%; FTE=+0; capacity=+0%
Charlie,Germany,Antibiotics,2019-05-01,Add 1 FTE,One FTE is added to this unit independently; workload and per-rep capacity are unchanged.,2.521952734781384,1.4491418986889857,7.481691189885916,0.33708324371776693,-1.1120586549712188,Potential Spare Capacity,True,,,,,1.0,Add 1 representative,demand=+0%; FTE=+1; capacity=+0%
Charlie,Germany,Antibiotics,2019-05-01,Add 2 FTE,Two FTE are added to this unit independently; workload and per-rep capacity are unchanged.,2.521952734781384,2.4491418986889855,7.481691189885916,0.33708324371776693,-2.1120586549712184,Potential Spare Capacity,True,,,,,1.9999999999999998,Add 2 representatives,demand=+0%; FTE=+2; capacity=+0%
Charlie,Germany,Antibiotics,2019-05-01,Base,"Persisted base workload forecast, fractional FTE allocation, and sustainable per-rep capacity.",2.521952734781384,0.4491418986889857,7.481691189885916,0.33708324371776693,-0.1120586549712187,Potential Spare Capacity,True,,,,,0.0,Base case,demand=+0%; FTE=+0; capacity=+0%
Charlie,Germany,Antibiotics,2019-05-01,Capacity -10%,Sustainable per-rep capacity decreases 10%; workload and allocated FTE are unchanged.,2.521952734781384,0.4491418986889857,6.733522070897326,0.37453693746418537,-0.0746049612248002,Potential Spare Capacity,True,,,,,0.0,Capacity -10%,demand=+0%; FTE=+0; capacity=-10%
Charlie,Germany,Antibiotics,2019-05-01,Demand +10%,Workload increases 10%; allocated FTE and sustainable per-rep capacity are unchanged.,2.7741480082595227,0.4491418986889857,7.481691189885916,0.37079156808954367,-0.078350330599442,Potential Spare Capacity,True,,,,,0.0,Demand +10%,demand=+10%; FTE=+0; capacity=+0%
Charlie,Germany,Antibiotics,2019-05-01,Demand +20%,Workload increases 20%; allocated FTE and sustainable per-rep capacity are unchanged.,3.0263432817376605,0.4491418986889857,7.481691189885916,0.4044998924613203,-0.0446420062276654,Potential Spare Capacity,True,,,,,0.0,Demand +20%,demand=+20%; FTE=+0; capacity=+0%
Charlie,Germany,Antibiotics,2019-05-01,Product Launch,Existing launch assumption: workload increases 30%; FTE and per-rep capacity are unchanged.,3.2785385552157997,0.4491418986889857,7.481691189885916,0.4382082168330971,-0.0109336818558886,Potential Spare Capacity,True,,,,,0.0,Product launch +30%,demand=+30%; FTE=+0; capacity=+0%
Charlie,Germany,Antimalarial,2019-05-01,Add 1 FTE,One FTE is added to this unit independently; workload and per-rep capacity are unchanged.,2.6688182159155422,1.4582501705680726,7.481691189885916,0.3567132280898428,-1.1015369424782298,Potential Spare Capacity,True,,,,,1.0,Add 1 representative,demand=+0%; FTE=+1; capacity=+0%
Charlie,Germany,Antimalarial,2019-05-01,Add 2 FTE,Two FTE are added to this unit independently; workload and per-rep capacity are unchanged.,2.6688182159155422,2.4582501705680726,7.481691189885916,0.3567132280898428,-2.10153694247823,Potential Spare Capacity,True,,,,,2.0,Add 2 representatives,demand=+0%; FTE=+2; capacity=+0%
Charlie,Germany,Antimalarial,2019-05-01,Base,"Persisted base workload forecast, fractional FTE allocation, and sustainable per-rep capacity.",2.6688182159155422,0.4582501705680725,7.481691189885916,0.3567132280898428,-0.1015369424782297,Potential Spare Capacity,True,,,,,0.0,Base case,demand=+0%; FTE=+0; capacity=+0%
Charlie,Germany,Antimalarial,2019-05-01,Capacity -10%,Sustainable per-rep capacity decreases 10%; workload and allocated FTE are unchanged.,2.6688182159155422,0.4582501705680725,6.733522070897325,0.3963480312109364,-0.061902139357136,Potential Spare Capacity,True,,,,,0.0,Capacity -10%,demand=+0%; FTE=+0; capacity=-10%
Charlie,Germany,Antimalarial,2019-05-01,Demand +10%,Workload increases 10%; allocated FTE and sustainable per-rep capacity are unchanged.,2.9357000375070967,0.4582501705680725,7.481691189885916,0.3923845508988271,-0.0658656196692453,Potential Spare Capacity,True,,,,,0.0,Demand +10%,demand=+10%; FTE=+0; capacity=+0%
Charlie,Germany,Antimalarial,2019-05-01,Demand +20%,Workload increases 20%; allocated FTE and sustainable per-rep capacity are unchanged.,3.202581859098651,0.4582501705680725,7.481691189885916,0.42805587370781134,-0.0301942968602611,Potential Spare Capacity,True,,,,,0.0,Demand +20%,demand=+20%; FTE=+0; capacity=+0%
Charlie,Germany,Antimalarial,2019-05-01,Product Launch,Existing launch assumption: workload increases 30%; FTE and per-rep capacity are unchanged.,3.469463680690205,0.4582501705680725,7.481691189885916,0.4637271965167956,0.0054770259487231,Potential Capacity Gap,True,,,,,0.0,Product launch +30%,demand=+30%; FTE=+0; capacity=+0%
Charlie,Germany,Antipiretics,2019-05-01,Add 1 FTE,One FTE is added to this unit independently; workload and per-rep capacity are unchanged.,2.535510144139673,1.4202119567552147,7.481691189885916,0.3388953218982479,-1.0813166348569667,Potential Spare Capacity,True,,,,,1.0,Add 1 representative,demand=+0%; FTE=+1; capacity=+0%
Charlie,Germany,Antipiretics,2019-05-01,Add 2 FTE,Two FTE are added to this unit independently; workload and per-rep capacity are unchanged.,2.535510144139673,2.4202119567552147,7.481691189885916,0.3388953218982479,-2.0813166348569667,Potential Spare Capacity,True,,,,,2.0,Add 2 representatives,demand=+0%; FTE=+2; capacity=+0%
Charlie,Germany,Antipiretics,2019-05-01,Base,"Persisted base workload forecast, fractional FTE allocation, and sustainable per-rep capacity.",2.535510144139673,0.4202119567552147,7.481691189885916,0.3388953218982479,-0.0813166348569667,Potential Spare Capacity,True,,,,,1.1102230246251565e-16,Base case,demand=+0%; FTE=+0; capacity=+0%
Charlie,Germany,Antipiretics,2019-05-01,Capacity -10%,Sustainable per-rep capacity decreases 10%; workload and allocated FTE are unchanged.,2.535510144139673,0.4202119567552146,6.733522070897326,0.37655035766471984,-0.0436615990904947,Potential Spare Capacity,True,,,,,0.0,Capacity -10%,demand=+0%; FTE=+0; capacity=-10%
Charlie,Germany,Antipiretics,2019-05-01,Demand +10%,Workload increases 10%; allocated FTE and sustainable per-rep capacity are unchanged.,2.7890611585536407,0.4202119567552147,7.481691189885916,0.3727848540880727,-0.0474271026671419,Potential Spare Capacity,True,,,,,1.1102230246251565e-16,Demand +10%,demand=+10%; FTE=+0; capacity=+0%
Charlie,Germany,Antipiretics,2019-05-01,Demand +20%,Workload increases 20%; allocated FTE and sustainable per-rep capacity are unchanged.,3.0426121729676074,0.4202119567552147,7.481691189885916,0.4066743862778975,-0.0135375704773171,Potential Spare Capacity,True,,,,,1.1102230246251565e-16,Demand +20%,demand=+20%; FTE=+0; capacity=+0%
Charlie,Germany,Antipiretics,2019-05-01,Product Launch,Existing launch assumption: workload increases 30%; FTE and per-rep capacity are unchanged.,3.296163187381575,0.4202119567552147,7.481691189885916,0.4405639184677223,0.0203519617125076,Potential Capacity Gap,True,,,,,1.1102230246251565e-16,Product launch +30%,demand=+30%; FTE=+0; capacity=+0%
Charlie,Germany,Antiseptics,2019-05-01,Add 1 FTE,One FTE is added to this unit independently; workload and per-rep capacity are unchanged.,3.5618096507402384,1.6238605964526283,7.481691189885916,0.47607012376496527,-1.1477904726876629,Potential Spare Capacity,True,,,,,1.0,Add 1 representative,demand=+0%; FTE=+1; capacity=+0%
Charlie,Germany,Antiseptics,2019-05-01,Add 2 FTE,Two FTE are added to this unit independently; workload and per-rep capacity are unchanged.,3.5618096507402384,2.6238605964526287,7.481691189885916,0.47607012376496527,-2.147790472687663,Potential Spare Capacity,True,,,,,2.0000000000000004,Add 2 representatives,demand=+0%; FTE=+2; capacity=+0%
Charlie,Germany,Antiseptics,2019-05-01,Base,"Persisted base workload forecast, fractional FTE allocation, and sustainable per-rep capacity.",3.5618096507402384,0.6238605964526283,7.481691189885916,0.47607012376496527,-0.147790472687663,Potential Spare Capacity,True,,,,,0.0,Base case,demand=+0%; FTE=+0; capacity=+0%
Charlie,Germany,Antiseptics,2019-05-01,Capacity -10%,Sustainable per-rep capacity decreases 10%; workload and allocated FTE are unchanged.,3.5618096507402384,0.6238605964526283,6.733522070897325,0.5289668041832947,-0.0948937922693335,Potential Spare Capacity,True,,,,,0.0,Capacity -10%,demand=+0%; FTE=+0; capacity=-10%
Charlie,Germany,Antiseptics,2019-05-01,Demand +10%,Workload increases 10%; allocated FTE and sustainable per-rep capacity are unchanged.,3.9179906158142623,0.6238605964526283,7.481691189885916,0.5236771361414618,-0.1001834603111664,Potential Spare Capacity,True,,,,,0.0,Demand +10%,demand=+10%; FTE=+0; capacity=+0%
Charlie,Germany,Antiseptics,2019-05-01,Demand +20%,Workload increases 20%; allocated FTE and sustainable per-rep capacity are unchanged.,4.274171580888286,0.6238605964526283,7.481691189885916,0.5712841485179583,-0.0525764479346699,Potential Spare Capacity,True,,,,,0.0,Demand +20%,demand=+20%; FTE=+0; capacity=+0%
Charlie,Germany,Antiseptics,2019-05-01,Product Launch,Existing launch assumption: workload increases 30%; FTE and per-rep capacity are unchanged.,4.63035254596231,0.6238605964526283,7.481691189885916,0.6188911608944548,-0.0049694355581734,Potential Spare Capacity,True,,,,,0.0,Product launch +30%,demand=+30%; FTE=+0; capacity=+0%
Charlie,Germany,Mood Stabilizers,2019-05-01,Add 1 FTE,One FTE is added to this unit independently; workload and per-rep capacity are unchanged.,3.197040876393861,1.5404359528901495,7.481691189885916,0.4273152680660976,-1.1131206848240518,Potential Spare Capacity,True,,,,,1.0,Add 1 representative,demand=+0%; FTE=+1; capacity=+0%
Charlie,Germany,Mood Stabilizers,2019-05-01,Add 2 FTE,Two FTE are added to this unit independently; workload and per-rep capacity are unchanged.,3.197040876393861,2.540435952890149,7.481691189885916,0.4273152680660976,-2.113120684824052,Potential Spare Capacity,True,,,,,1.9999999999999996,Add 2 representatives,demand=+0%; FTE=+2; capacity=+0%
Charlie,Germany,Mood Stabilizers,2019-05-01,Base,"Persisted base workload forecast, fractional FTE allocation, and sustainable per-rep capacity.",3.197040876393861,0.5404359528901495,7.481691189885916,0.4273152680660976,-0.1131206848240517,Potential Spare Capacity,True,,,,,1.1102230246251565e-16,Base case,demand=+0%; FTE=+0; capacity=+0%
Charlie,Germany,Mood Stabilizers,2019-05-01,Capacity -10%,Sustainable per-rep capacity decreases 10%; workload and allocated FTE are unchanged.,3.197040876393861,0.5404359528901493,6.733522070897326,0.4747947422956639,-0.0656412105944854,Potential Spare Capacity,True,,,,,0.0,Capacity -10%,demand=+0%; FTE=+0; capacity=-10%
Charlie,Germany,Mood Stabilizers,2019-05-01,Demand +10%,Workload increases 10%; allocated FTE and sustainable per-rep capacity are unchanged.,3.516744964033247,0.5404359528901495,7.481691189885916,0.47004679487270734,-0.070389158017442,Potential Spare Capacity,True,,,,,1.1102230246251565e-16,Demand +10%,demand=+10%; FTE=+0; capacity=+0%
Charlie,Germany,Mood Stabilizers,2019-05-01,Demand +20%,Workload increases 20%; allocated FTE and sustainable per-rep capacity are unchanged.,3.836449051672633,0.5404359528901495,7.481691189885916,0.512778321679317,-0.0276576312108323,Potential Spare Capacity,True,,,,,1.1102230246251565e-16,Demand +20%,demand=+20%; FTE=+0; capacity=+0%
Charlie,Germany,Mood Stabilizers,2019-05-01,Product Launch,Existing launch assumption: workload increases 30%; FTE and per-rep capacity are unchanged.,4.15615313931202,0.5404359528901495,7.481691189885916,0.555509848485927,0.0150738955957775,Potential Capacity Gap,True,,,,,1.1102230246251565e-16,Product launch +30%,demand=+30%; FTE=+0; capacity=+0%
Delta,Germany,Analgesics,2019-05-01,Add 1 FTE,One FTE is added to this unit independently; workload and per-rep capacity are unchanged.,4.177992853650434,1.6933371261207009,7.481691189885916,0.5584289364012285,-1.1349081897194724,Potential Spare Capacity,True,,,,,1.0,Add 1 representative,demand=+0%; FTE=+1; capacity=+0%
Delta,Germany,Analgesics,2019-05-01,Add 2 FTE,Two FTE are added to this unit independently; workload and per-rep capacity are unchanged.,4.177992853650434,2.6933371261207006,7.481691189885916,0.5584289364012285,-2.1349081897194724,Potential Spare Capacity,True,,,,,1.9999999999999998,Add 2 representatives,demand=+0%; FTE=+2; capacity=+0%
Delta,Germany,Analgesics,2019-05-01,Base,"Persisted base workload forecast, fractional FTE allocation, and sustainable per-rep capacity.",4.177992853650434,0.6933371261207009,7.481691189885916,0.5584289364012285,-0.1349081897194723,Potential Spare Capacity,True,,,,,0.0,Base case,demand=+0%; FTE=+0; capacity=+0%
Delta,Germany,Analgesics,2019-05-01,Capacity -10%,Sustainable per-rep capacity decreases 10%; workload and allocated FTE are unchanged.,4.177992853650434,0.6933371261207009,6.733522070897325,0.620476596001365,-0.0728605301193359,Potential Spare Capacity,True,,,,,0.0,Capacity -10%,demand=+0%; FTE=+0; capacity=-10%
Delta,Germany,Analgesics,2019-05-01,Demand +10%,Workload increases 10%; allocated FTE and sustainable per-rep capacity are unchanged.,4.595792139015478,0.6933371261207009,7.481691189885916,0.6142718300413514,-0.0790652960793494,Potential Spare Capacity,True,,,,,0.0,Demand +10%,demand=+10%; FTE=+0; capacity=+0%
Delta,Germany,Analgesics,2019-05-01,Demand +20%,Workload increases 20%; allocated FTE and sustainable per-rep capacity are unchanged.,5.01359142438052,0.6933371261207009,7.481691189885916,0.6701147236814741,-0.0232224024392267,Potential Spare Capacity,True,,,,,0.0,Demand +20%,demand=+20%; FTE=+0; capacity=+0%
Delta,Germany,Analgesics,2019-05-01,Product Launch,Existing launch assumption: workload increases 30%; FTE and per-rep capacity are unchanged.,5.431390709745564,0.6933371261207009,7.481691189885916,0.725957617321597,0.0326204912008961,Potential Capacity Gap,True,,,,,0.0,Product launch +30%,demand=+30%; FTE=+0; capacity=+0%
Delta,Germany,Antibiotics,2019-05-01,Add 1 FTE,One FTE is added to this unit independently; workload and per-rep capacity are unchanged.,3.379724481909679,1.5562902175080795,7.481691189885916,0.45173268932544836,-1.1045575281826314,Potential Spare Capacity,True,,,,,0.9999999999999999,Add 1 representative,demand=+0%; FTE=+1; capacity=+0%
Delta,Germany,Antibiotics,2019-05-01,Add 2 FTE,Two FTE are added to this unit independently; workload and per-rep capacity are unchanged.,3.379724481909679,2.5562902175080797,7.481691189885916,0.45173268932544836,-2.104557528182631,Potential Spare Capacity,True,,,,,2.0,Add 2 representatives,demand=+0%; FTE=+2; capacity=+0%
Delta,Germany,Antibiotics,2019-05-01,Base,"Persisted base workload forecast, fractional FTE allocation, and sustainable per-rep capacity.",3.379724481909679,0.5562902175080796,7.481691189885916,0.45173268932544836,-0.1045575281826312,Potential Spare Capacity,True,,,,,0.0,Base case,demand=+0%; FTE=+0; capacity=+0%
Delta,Germany,Antibiotics,2019-05-01,Capacity -10%,Sustainable per-rep capacity decreases 10%; workload and allocated FTE are unchanged.,3.379724481909679,0.5562902175080796,6.733522070897326,0.5019252103616092,-0.0543650071464703,Potential Spare Capacity,True,,,,,0.0,Capacity -10%,demand=+0%; FTE=+0; capacity=-10%
Delta,Germany,Antibiotics,2019-05-01,Demand +10%,Workload increases 10%; allocated FTE and sustainable per-rep capacity are unchanged.,3.717696930100647,0.5562902175080796,7.481691189885916,0.4969059582579932,-0.0593842592500863,Potential Spare Capacity,True,,,,,0.0,Demand +10%,demand=+10%; FTE=+0; capacity=+0%
Delta,Germany,Antibiotics,2019-05-01,Demand +20%,Workload increases 20%; allocated FTE and sustainable per-rep capacity are unchanged.,4.055669378291614,0.5562902175080796,7.481691189885916,0.5420792271905379,-0.0142109903175416,Potential Spare Capacity,True,,,,,0.0,Demand +20%,demand=+20%; FTE=+0; capacity=+0%
Delta,Germany,Antibiotics,2019-05-01,Net-zero Reallocation,"Existing paired transfer, bounded by donor FTE; signed FTE is positive for the receiver and negative for the donor.",3.379724481909679,1.4404246567275574,7.481691189885916,0.45173268932544836,-0.9886919674021092,Potential Spare Capacity,True,Delta | Germany | Antiseptics,Delta | Germany | Antibiotics,0.8841344392194778,Receiver,0.8841344392194778,Reallocate 1 representative (bounded by donor FTE),Net-zero paired transfer; allocated FTE change=+0.8841
Delta,Germany,Antibiotics,2019-05-01,Product Launch,Existing launch assumption: workload increases 30%; FTE and per-rep capacity are unchanged.,4.393641826482583,0.5562902175080796,7.481691189885916,0.5872524961230831,0.0309622786150032,Potential Capacity Gap,True,,,,,0.0,Product launch +30%,demand=+30%; FTE=+0; capacity=+0%
Delta,Germany,Antimalarial,2019-05-01,Add 1 FTE,One FTE is added to this unit independently; workload and per-rep capacity are unchanged.,3.4320579118001744,1.5459201883369131,7.481691189885916,0.45872755566813334,-1.0871926326687795,Potential Spare Capacity,True,,,,,1.0,Add 1 representative,demand=+0%; FTE=+1; capacity=+0%
Delta,Germany,Antimalarial,2019-05-01,Add 2 FTE,Two FTE are added to this unit independently; workload and per-rep capacity are unchanged.,3.4320579118001744,2.545920188336913,7.481691189885916,0.45872755566813334,-2.0871926326687795,Potential Spare Capacity,True,,,,,1.9999999999999998,Add 2 representatives,demand=+0%; FTE=+2; capacity=+0%
Delta,Germany,Antimalarial,2019-05-01,Base,"Persisted base workload forecast, fractional FTE allocation, and sustainable per-rep capacity.",3.4320579118001744,0.5459201883369131,7.481691189885916,0.45872755566813334,-0.0871926326687798,Potential Spare Capacity,True,,,,,0.0,Base case,demand=+0%; FTE=+0; capacity=+0%
Delta,Germany,Antimalarial,2019-05-01,Capacity -10%,Sustainable per-rep capacity decreases 10%; workload and allocated FTE are unchanged.,3.4320579118001744,0.5459201883369131,6.733522070897325,0.5096972840757037,-0.0362229042612094,Potential Spare Capacity,True,,,,,0.0,Capacity -10%,demand=+0%; FTE=+0; capacity=-10%
Delta,Germany,Antimalarial,2019-05-01,Demand +10%,Workload increases 10%; allocated FTE and sustainable per-rep capacity are unchanged.,3.775263702980192,0.5459201883369131,7.481691189885916,0.5046003112349466,-0.0413198771019664,Potential Spare Capacity,True,,,,,0.0,Demand +10%,demand=+10%; FTE=+0; capacity=+0%
Delta,Germany,Antimalarial,2019-05-01,Demand +20%,Workload increases 20%; allocated FTE and sustainable per-rep capacity are unchanged.,4.118469494160209,0.5459201883369131,7.481691189885916,0.5504730668017599,0.0045528784648467,Potential Capacity Gap,True,,,,,0.0,Demand +20%,demand=+20%; FTE=+0; capacity=+0%
Delta,Germany,Antimalarial,2019-05-01,Product Launch,Existing launch assumption: workload increases 30%; FTE and per-rep capacity are unchanged.,4.461675285340227,0.5459201883369131,7.481691189885916,0.5963458223685734,0.0504256340316602,Potential Capacity Gap,True,,,,,0.0,Product launch +30%,demand=+30%; FTE=+0; capacity=+0%
Delta,Germany,Antipiretics,2019-05-01,Add 1 FTE,One FTE is added to this unit independently; workload and per-rep capacity are unchanged.,3.4551165593548765,1.5897157081986466,7.481691189885916,0.46180956573370163,-1.127906142464945,Potential Spare Capacity,True,,,,,1.0,Add 1 representative,demand=+0%; FTE=+1; capacity=+0%
Delta,Germany,Antipiretics,2019-05-01,Add 2 FTE,Two FTE are added to this unit independently; workload and per-rep capacity are unchanged.,3.4551165593548765,2.589715708198647,7.481691189885916,0.46180956573370163,-2.1279061424649446,Potential Spare Capacity,True,,,,,2.0,Add 2 representatives,demand=+0%; FTE=+2; capacity=+0%
Delta,Germany,Antipiretics,2019-05-01,Base,"Persisted base workload forecast, fractional FTE allocation, and sustainable per-rep capacity.",3.4551165593548765,0.5897157081986466,7.481691189885916,0.46180956573370163,-0.1279061424649449,Potential Spare Capacity,True,,,,,0.0,Base case,demand=+0%; FTE=+0; capacity=+0%
Delta,Germany,Antipiretics,2019-05-01,Capacity -10%,Sustainable per-rep capacity decreases 10%; workload and allocated FTE are unchanged.,3.4551165593548765,0.5897157081986466,6.733522070897325,0.5131217397041129,-0.0765939684945337,Potential Spare Capacity,True,,,,,0.0,Capacity -10%,demand=+0%; FTE=+0; capacity=-10%
Delta,Germany,Antipiretics,2019-05-01,Demand +10%,Workload increases 10%; allocated FTE and sustainable per-rep capacity are unchanged.,3.800628215290364,0.5897157081986466,7.481691189885916,0.5079905223070718,-0.0817251858915747,Potential Spare Capacity,True,,,,,0.0,Demand +10%,demand=+10%; FTE=+0; capacity=+0%
Delta,Germany,Antipiretics,2019-05-01,Demand +20%,Workload increases 20%; allocated FTE and sustainable per-rep capacity are unchanged.,4.146139871225851,0.5897157081986466,7.481691189885916,0.5541714788804419,-0.0355442293182046,Potential Spare Capacity,True,,,,,0.0,Demand +20%,demand=+20%; FTE=+0; capacity=+0%
Delta,Germany,Antipiretics,2019-05-01,Product Launch,Existing launch assumption: workload increases 30%; FTE and per-rep capacity are unchanged.,4.49165152716134,0.5897157081986466,7.481691189885916,0.6003524354538122,0.0106367272551655,Potential Capacity Gap,True,,,,,0.0,Product launch +30%,demand=+30%; FTE=+0; capacity=+0%
Delta,Germany,Antiseptics,2019-05-01,Add 1 FTE,One FTE is added to this unit independently; workload and per-rep capacity are unchanged.,4.689475505342667,1.8841344392194779,7.481691189885916,0.6267935131674652,-1.2573409260520123,Potential Spare Capacity,True,,,,,1.0,Add 1 representative,demand=+0%; FTE=+1; capacity=+0%
Delta,Germany,Antiseptics,2019-05-01,Add 2 FTE,Two FTE are added to this unit independently; workload and per-rep capacity are unchanged.,4.689475505342667,2.8841344392194785,7.481691189885916,0.6267935131674652,-2.257340926052013,Potential Spare Capacity,True,,,,,2.000000000000001,Add 2 representatives,demand=+0%; FTE=+2; capacity=+0%
Delta,Germany,Antiseptics,2019-05-01,Base,"Persisted base workload forecast, fractional FTE allocation, and sustainable per-rep capacity.",4.689475505342667,0.8841344392194779,7.481691189885916,0.6267935131674652,-0.2573409260520126,Potential Spare Capacity,True,,,,,0.0,Base case,demand=+0%; FTE=+0; capacity=+0%
Delta,Germany,Antiseptics,2019-05-01,Capacity -10%,Sustainable per-rep capacity decreases 10%; workload and allocated FTE are unchanged.,4.689475505342667,0.8841344392194779,6.733522070897325,0.6964372368527392,-0.1876972023667387,Potential Spare Capacity,True,,,,,0.0,Capacity -10%,demand=+0%; FTE=+0; capacity=-10%
Delta,Germany,Antiseptics,2019-05-01,Demand +10%,Workload increases 10%; allocated FTE and sustainable per-rep capacity are unchanged.,5.158423055876934,0.8841344392194779,7.481691189885916,0.6894728644842119,-0.194661574735266,Potential Spare Capacity,True,,,,,0.0,Demand +10%,demand=+10%; FTE=+0; capacity=+0%
Delta,Germany,Antiseptics,2019-05-01,Demand +20%,Workload increases 20%; allocated FTE and sustainable per-rep capacity are unchanged.,5.6273706064112,0.8841344392194779,7.481691189885916,0.7521522158009583,-0.1319822234185196,Potential Spare Capacity,True,,,,,0.0,Demand +20%,demand=+20%; FTE=+0; capacity=+0%
Delta,Germany,Antiseptics,2019-05-01,Net-zero Reallocation,"Existing paired transfer, bounded by donor FTE; signed FTE is positive for the receiver and negative for the donor.",4.689475505342667,0.0,7.481691189885916,0.6267935131674652,0.6267935131674652,Potential Capacity Gap,True,Delta | Germany | Antiseptics,Delta | Germany | Antibiotics,-0.8841344392194779,Donor,-0.8841344392194779,Reallocate 1 representative (bounded by donor FTE),Net-zero paired transfer; allocated FTE change=-0.8841
Delta,Germany,Antiseptics,2019-05-01,Product Launch,Existing launch assumption: workload increases 30%; FTE and per-rep capacity are unchanged.,6.096318156945467,0.8841344392194779,7.481691189885916,0.8148315671177049,-0.069302872101773,Potential Spare Capacity,True,,,,,0.0,Product launch +30%,demand=+30%; FTE=+0; capacity=+0%
Delta,Germany,Mood Stabilizers,2019-05-01,Add 1 FTE,One FTE is added to this unit independently; workload and per-rep capacity are unchanged.,4.349598258957839,1.7306023206161818,7.481691189885916,0.5813656496325081,-1.1492366709836737,Potential Spare Capacity,True,,,,,1.0,Add 1 representative,demand=+0%; FTE=+1; capacity=+0%
Delta,Germany,Mood Stabilizers,2019-05-01,Add 2 FTE,Two FTE are added to this unit independently; workload and per-rep capacity are unchanged.,4.349598258957839,2.7306023206161822,7.481691189885916,0.5813656496325081,-2.1492366709836737,Potential Spare Capacity,True,,,,,2.0000000000000004,Add 2 representatives,demand=+0%; FTE=+2; capacity=+0%
Delta,Germany,Mood Stabilizers,2019-05-01,Base,"Persisted base workload forecast, fractional FTE allocation, and sustainable per-rep capacity.",4.349598258957839,0.7306023206161818,7.481691189885916,0.5813656496325081,-0.1492366709836736,Potential Spare Capacity,True,,,,,0.0,Base case,demand=+0%; FTE=+0; capacity=+0%
Delta,Germany,Mood Stabilizers,2019-05-01,Capacity -10%,Sustainable per-rep capacity decreases 10%; workload and allocated FTE are unchanged.,4.349598258957839,0.7306023206161818,6.733522070897324,0.6459618329250091,-0.0846404876911728,Potential Spare Capacity,True,,,,,0.0,Capacity -10%,demand=+0%; FTE=+0; capacity=-10%
Delta,Germany,Mood Stabilizers,2019-05-01,Demand +10%,Workload increases 10%; allocated FTE and sustainable per-rep capacity are unchanged.,4.784558084853622,0.7306023206161818,7.481691189885916,0.639502214595759,-0.0911001060204228,Potential Spare Capacity,True,,,,,0.0,Demand +10%,demand=+10%; FTE=+0; capacity=+0%
Delta,Germany,Mood Stabilizers,2019-05-01,Demand +20%,Workload increases 20%; allocated FTE and sustainable per-rep capacity are unchanged.,5.219517910749406,0.7306023206161818,7.481691189885916,0.6976387795590098,-0.032963541057172,Potential Spare Capacity,True,,,,,0.0,Demand +20%,demand=+20%; FTE=+0; capacity=+0%
Delta,Germany,Mood Stabilizers,2019-05-01,Product Launch,Existing launch assumption: workload increases 30%; FTE and per-rep capacity are unchanged.,5.65447773664519,0.7306023206161818,7.481691189885916,0.7557753445222606,0.0251730239060787,Potential Capacity Gap,True,,,,,0.0,Product launch +30%,demand=+30%; FTE=+0; capacity=+0%
