observation_id,model,feature,contribution
obs_fdbdb8a5536848d3,K-Means,simulated_actual_payout_history_deviation,0.058788868040168446
obs_fdbdb8a5536848d3,K-Means,distinct_customers_lag_6,0.050092588642203055
obs_fdbdb8a5536848d3,K-Means,total_sales_history_deviation,0.037255209433891115
obs_a37aac9eec58d20b,K-Means,distinct_customers_lag_6,0.11165961218046067
obs_a37aac9eec58d20b,K-Means,distinct_customers_product_class_relative,0.04102621853789809
obs_a37aac9eec58d20b,K-Means,representative_rank,0.03765368578822087
obs_a09e94fa2819bdb6,K-Means,total_quantity_lag_6,0.10767609681780878
obs_a09e94fa2819bdb6,K-Means,new_customers,0.07030857499541927
obs_a09e94fa2819bdb6,K-Means,total_sales_lag_6,0.06612996558797943
obs_a4603a2098b015b4,K-Means,total_quantity,0.0645264491950682
obs_a4603a2098b015b4,K-Means,total_quantity_peer_median,0.06441094159047418
obs_a4603a2098b015b4,K-Means,simulated_payout_to_sales_ratio,0.05560292645147648
obs_c02e50578eb8d285,K-Means,total_quantity_lag_1,0.08825931160029354
obs_c02e50578eb8d285,K-Means,total_sales_lag_1,0.0686281647645817
obs_c02e50578eb8d285,K-Means,total_quantity_month_over_month_growth,0.0610883894453785
obs_ae8abdc367a19bf1,K-Means,total_quantity_lag_2,0.11207033517480994
obs_ae8abdc367a19bf1,K-Means,total_quantity_acceleration,0.08683509908545534
obs_ae8abdc367a19bf1,K-Means,total_sales_lag_2,0.08408123554558933
obs_6fc50b42eec9e24f,K-Means,distinct_customers_lag_6,0.12451001362879649
obs_6fc50b42eec9e24f,K-Means,total_quantity_lag_3,0.07391257786689365
obs_6fc50b42eec9e24f,K-Means,total_quantity_trend,0.06905035111069915
obs_bda9ae5cd003c988,K-Means,simulated_payout_to_sales_ratio,0.07982229244081532
obs_bda9ae5cd003c988,K-Means,product_class_share,0.07490912801656768
obs_bda9ae5cd003c988,K-Means,latitude_dispersion,0.07434953235047244
obs_271a46d26d667d12,K-Means,median_price,0.12240564209116879
obs_271a46d26d667d12,K-Means,simulated_actual_payout_rolling_mean_3,0.05363209495056342
obs_271a46d26d667d12,K-Means,simulated_actual_payout_lag_1,0.04478202737560193
obs_29af730dcb5934b5,K-Means,median_price,0.12579394489521167
obs_29af730dcb5934b5,K-Means,simulated_actual_payout_rolling_median,0.09071879173447173
obs_29af730dcb5934b5,K-Means,simulated_actual_payout_lag_2,0.05706306902225682
obs_b941a9451a1dd3ee,K-Means,distinct_customers_rolling_MAD,0.1431082147509727
obs_b941a9451a1dd3ee,K-Means,simulated_actual_payout_lag_3,0.06291374539807787
obs_b941a9451a1dd3ee,K-Means,total_sales_rolling_median,0.04688243979481643
obs_7fd702d77fabc354,K-Means,median_price,0.082199578407596
obs_7fd702d77fabc354,K-Means,simulated_payout_to_sales_ratio,0.07591280741550602
obs_7fd702d77fabc354,K-Means,total_sales_rolling_MAD,0.05636504137429221
obs_f0369a5723e05d91,K-Means,distinct_customers_rolling_MAD,0.11655761696771078
obs_f0369a5723e05d91,K-Means,product_concentration,0.04935979473093379
obs_f0369a5723e05d91,K-Means,simulated_payout_to_sales_ratio,0.047196706773771684
obs_9ee27a6297fa7cd5,K-Means,simulated_actual_payout_lag_6,0.2829291355127175
obs_9ee27a6297fa7cd5,K-Means,total_sales_lag_6,0.07784352603887623
obs_9ee27a6297fa7cd5,K-Means,distinct_customers_rolling_MAD,0.06974863913406425
obs_74764a3dd73bb4d9,K-Means,median_price,0.1776990205743493
obs_74764a3dd73bb4d9,K-Means,distinct_customers_lag_6,0.10846493360633554
obs_74764a3dd73bb4d9,K-Means,average_price,0.061436048255940394
obs_15046b2d2f85b636,K-Means,median_price,0.2087643357411721
obs_15046b2d2f85b636,K-Means,average_price,0.08017798719989197
obs_15046b2d2f85b636,K-Means,total_sales_lag_6,0.07898384571855747
obs_827506a58afc0d33,K-Means,median_price,0.09962457159819292
obs_827506a58afc0d33,K-Means,total_sales_lag_6,0.0699549391583016
obs_827506a58afc0d33,K-Means,distinct_customers_lag_6,0.055653299673932864
obs_ddcfb406be3bbef5,K-Means,product_breadth_change,0.08471974557188351
obs_ddcfb406be3bbef5,K-Means,customer_growth,0.06471714443835842
obs_ddcfb406be3bbef5,K-Means,distinct_customers_month_over_month_growth,0.06471714443835842
obs_9ac16145a4603183,K-Means,latitude_dispersion,0.14675346745288
obs_9ac16145a4603183,K-Means,distinct_customers_acceleration,0.05392369321696328
obs_9ac16145a4603183,K-Means,distinct_customers_month_over_month_growth,0.05025104199772383
obs_c143012a3c7d3e23,K-Means,customer_growth,0.10662975457999545
obs_c143012a3c7d3e23,K-Means,distinct_customers_month_over_month_growth,0.10662975457999545
obs_c143012a3c7d3e23,K-Means,distinct_customers_acceleration,0.07216821308026396
obs_5f9306c678a2af05,K-Means,simulated_actual_payout_history_deviation,0.07755977516088264
obs_5f9306c678a2af05,K-Means,simulated_actual_payout_rolling_MAD,0.06926873021669211
obs_5f9306c678a2af05,K-Means,total_sales_lag_6,0.04738242413899268
obs_6b6ae26a93859b80,K-Means,distinct_customers_trend,0.11207167539802518
obs_6b6ae26a93859b80,K-Means,product_mix_change,0.041435588140021795
obs_6b6ae26a93859b80,K-Means,distinct_customers_peer_country_product_class_relative,0.03089258920658902
obs_bf158488277b06be,K-Means,distinct_customers_rolling_MAD,0.07679372724237594
obs_bf158488277b06be,K-Means,distinct_customers_lag_6,0.06507597066469056
obs_bf158488277b06be,K-Means,distributor_concentration,0.05237076065750733
obs_36f2f572c30b9ebd,K-Means,product_mix_change,0.061656386031410465
obs_36f2f572c30b9ebd,K-Means,distributor_mix_change,0.058528089199728635
obs_36f2f572c30b9ebd,K-Means,distinct_customers_lag_2,0.0486254010005919
obs_758ab165357f3fbe,K-Means,median_price,0.1825156916360358
obs_758ab165357f3fbe,K-Means,distinct_customers_lag_6,0.13940438217991258
obs_758ab165357f3fbe,K-Means,total_quantity_lag_6,0.061070181110193744
obs_79eb15ce7bc39cf5,K-Means,total_sales_lag_6,0.13872331182783468
obs_79eb15ce7bc39cf5,K-Means,total_quantity_lag_6,0.11261854928874941
obs_79eb15ce7bc39cf5,K-Means,product_concentration,0.049158650349291386
obs_f9f357a15a1d30b3,K-Means,median_price,0.1356098153970728
obs_f9f357a15a1d30b3,K-Means,distinct_customers_lag_6,0.076072709512427
obs_f9f357a15a1d30b3,K-Means,average_price,0.07383830446045252
obs_c3cf3cd3740cdfd3,K-Means,distinct_customers_lag_6,0.2625503251897491
obs_c3cf3cd3740cdfd3,K-Means,new_customers,0.045697239362626756
obs_c3cf3cd3740cdfd3,K-Means,average_price,0.04206412320571186
obs_27ff3c8d075ba86a,K-Means,median_price,0.1955654112332886
obs_27ff3c8d075ba86a,K-Means,average_price,0.08089425020248507
obs_27ff3c8d075ba86a,K-Means,channel_mix,0.0569346893309131
obs_e008358a19621c85,K-Means,distinct_customers_lag_6,0.1039244662149427
obs_e008358a19621c85,K-Means,average_price,0.06529624412764949
obs_e008358a19621c85,K-Means,new_customers,0.04829473084867937
obs_f0314e62e3031f0c,K-Means,total_quantity_lag_6,0.07248988226409393
obs_f0314e62e3031f0c,K-Means,distinct_customers_lag_6,0.07047944762778342
obs_f0314e62e3031f0c,K-Means,total_sales_lag_6,0.0672352541603349
obs_cb5f1207a1207b21,K-Means,distinct_customers_lag_6,0.09785799179705874
obs_cb5f1207a1207b21,K-Means,total_sales_peer_median,0.06123977831449185
obs_cb5f1207a1207b21,K-Means,total_quantity_peer_median,0.05748299123071211
obs_b0d0ade04ca42c02,K-Means,new_customers,0.09189941292446446
obs_b0d0ade04ca42c02,K-Means,median_price,0.08400902659031247
obs_b0d0ade04ca42c02,K-Means,simulated_actual_payout_lag_6,0.05252750307578454
obs_6d9eb6a98e6ce65e,K-Means,distributor_count,0.08918833385700822
obs_6d9eb6a98e6ce65e,K-Means,new_customers,0.083759177182908
obs_6d9eb6a98e6ce65e,K-Means,distinct_customers_lag_6,0.06744986950388737
obs_f9b7ebabd09145e0,K-Means,distinct_customers_lag_6,0.12928428134987935
obs_f9b7ebabd09145e0,K-Means,median_price,0.11973655638345909
obs_f9b7ebabd09145e0,K-Means,new_customers,0.05679584677365817
obs_fdf88c2e4f1544de,K-Means,distinct_customers_peer_country_product_class_relative,0.2234370949488431
obs_fdf88c2e4f1544de,K-Means,distinct_customers_product_class_relative,0.22143322725873094
obs_fdf88c2e4f1544de,K-Means,distinct_customers_peer_z,0.1328118194759756
obs_d31eaeda39d0b201,K-Means,simulated_actual_payout_rolling_mean_3,0.13549020729954936
obs_d31eaeda39d0b201,K-Means,simulated_actual_payout_lag_1,0.10032219136860092
obs_d31eaeda39d0b201,K-Means,customer_concentration,0.0756398012028964
obs_03f44d5b4a20739c,K-Means,simulated_actual_payout_rolling_median,0.24931545238148076
obs_03f44d5b4a20739c,K-Means,simulated_actual_payout_lag_2,0.1494035943782371
obs_03f44d5b4a20739c,K-Means,total_quantity_rolling_std,0.07717165286640246
obs_5f6edc7de04065f8,K-Means,total_sales_rolling_MAD,0.4594970281670648
obs_5f6edc7de04065f8,K-Means,simulated_actual_payout_lag_3,0.06564309741846636
obs_5f6edc7de04065f8,K-Means,distinct_customers_peer_country_product_class_relative,0.050925305220121696
obs_2ef5e8a43e4fc8a4,K-Means,distributor_mix_change,0.06544467912200062
obs_2ef5e8a43e4fc8a4,K-Means,product_concentration,0.0639374846780379
obs_2ef5e8a43e4fc8a4,K-Means,subchannel_mix,0.054199434148264294
obs_d1d278704aeda347,K-Means,total_sales_lag_1,0.04955121667944692
obs_d1d278704aeda347,K-Means,average_price,0.049012149484015666
obs_d1d278704aeda347,K-Means,simulated_payout_to_sales_ratio,0.04385205182737768
obs_f59085eb20e60d62,K-Means,simulated_actual_payout_lag_6,0.3294975599365996
obs_f59085eb20e60d62,K-Means,total_sales_lag_2,0.04036447804007017
obs_f59085eb20e60d62,K-Means,total_sales_lag_3,0.03729167284783078
obs_898919677b598cdb,K-Means,product_concentration,0.057376673964039865
obs_898919677b598cdb,K-Means,city_concentration,0.055707136320120705
obs_898919677b598cdb,K-Means,customer_concentration,0.055707015976702044
obs_bbf6c37af35e8fa5,K-Means,distributor_concentration,0.06420026374922408
obs_bbf6c37af35e8fa5,K-Means,simulated_actual_payout_rolling_mean_3,0.043529228963836805
obs_bbf6c37af35e8fa5,K-Means,total_sales_rolling_median,0.04135739317979068
obs_a0cafc24c286c5a3,K-Means,distinct_customers_rolling_MAD,0.059934784293904204
obs_a0cafc24c286c5a3,K-Means,distinct_customers_rolling_std,0.04707492103464226
obs_a0cafc24c286c5a3,K-Means,total_quantity_peer_median,0.041973913865354644
obs_a13a6f78c9a23b37,K-Means,total_sales_lag_6,0.14284760686990156
obs_a13a6f78c9a23b37,K-Means,total_quantity_lag_6,0.06744826662055858
obs_a13a6f78c9a23b37,K-Means,simulated_actual_payout_rolling_MAD,0.0657534457844666
obs_5413499f6550af82,K-Means,simulated_actual_payout_rolling_MAD,0.12232408807429457
obs_5413499f6550af82,K-Means,channel_mix,0.05538609830971696
obs_5413499f6550af82,K-Means,distinct_customers_history_deviation,0.04801195926307917
obs_ba72091ed4fc516f,K-Means,customer_growth,0.1226042023914776
obs_ba72091ed4fc516f,K-Means,distinct_customers_month_over_month_growth,0.1226042023914776
obs_ba72091ed4fc516f,K-Means,product_breadth_change,0.06526037496672707
obs_2ced491060bc0e02,K-Means,simulated_actual_payout_rolling_MAD,0.12498016565976812
obs_2ced491060bc0e02,K-Means,distinct_customers_acceleration,0.0581410766968203
obs_2ced491060bc0e02,K-Means,total_sales_lag_6,0.05425963120396742
obs_2b72eba85df8a400,K-Means,simulated_actual_payout_rolling_MAD,0.10451665255684439
obs_2b72eba85df8a400,K-Means,simulated_actual_payout_rolling_std,0.06483165801799495
obs_2b72eba85df8a400,K-Means,total_quantity_rolling_std,0.05742827991711383
obs_687e9a16ccb18a71,K-Means,simulated_actual_payout_rolling_MAD,0.09401654512655423
obs_687e9a16ccb18a71,K-Means,total_quantity_rolling_MAD,0.043295781612141426
obs_687e9a16ccb18a71,K-Means,distinct_customers_rolling_MAD,0.037065095373288025
obs_25be00379e2cd9c1,K-Means,distinct_customers_lag_6,0.04876340055706966
obs_25be00379e2cd9c1,K-Means,simulated_actual_payout_rolling_MAD,0.044047378228687255
obs_25be00379e2cd9c1,K-Means,total_quantity_lag_6,0.04394614414081987
obs_9c9817d8c98930a9,K-Means,distinct_customers_lag_6,0.14779022749834902
obs_9c9817d8c98930a9,K-Means,distinct_customers_rolling_MAD,0.04022544354704702
obs_9c9817d8c98930a9,K-Means,distinct_customers_lag_3,0.038285399187630485
obs_57f00a19cab0d769,K-Means,distinct_customers_lag_6,0.1512203281947758
obs_57f00a19cab0d769,K-Means,subchannel_mix,0.04714691418121118
obs_57f00a19cab0d769,K-Means,product_concentration,0.04214511922760208
obs_12b72c9640d22d65,K-Means,total_sales_lag_6,0.1158094056782415
obs_12b72c9640d22d65,K-Means,total_quantity_lag_6,0.09357267889365291
obs_12b72c9640d22d65,K-Means,simulated_actual_payout_trend,0.07589731336410722
obs_1366e77458f74fd4,K-Means,distinct_customers_lag_6,0.1805033600518415
obs_1366e77458f74fd4,K-Means,total_sales_lag_6,0.04305771649392611
obs_1366e77458f74fd4,K-Means,total_sales_lag_2,0.042943566704008396
obs_540588694e9cdd91,K-Means,latitude_dispersion,0.046808946191187216
obs_540588694e9cdd91,K-Means,simulated_actual_payout_rolling_MAD,0.03825094758155914
obs_540588694e9cdd91,K-Means,simulated_actual_payout_lag_6,0.03655462210231031
obs_31a004ba64edc6bd,K-Means,distinct_customers_lag_6,0.13157105288046786
obs_31a004ba64edc6bd,K-Means,simulated_actual_payout_lag_6,0.04171110703533912
obs_31a004ba64edc6bd,K-Means,total_sales_rolling_MAD,0.03908400492223338
obs_2031544166a18f49,K-Means,new_customers,0.19921301647079365
obs_2031544166a18f49,K-Means,total_quantity_peer_median,0.050174740028504666
obs_2031544166a18f49,K-Means,total_sales_rolling_median,0.032852218124312035
obs_1440a4b8b224df45,K-Means,new_customers,0.0698326258366202
obs_1440a4b8b224df45,K-Means,distributor_concentration,0.06338360495056489
obs_1440a4b8b224df45,K-Means,total_quantity_peer_median,0.055502533102767655
obs_505c2d519359e370,K-Means,distinct_customers_lag_6,0.07292714828683959
obs_505c2d519359e370,K-Means,new_customers,0.06799407266471456
obs_505c2d519359e370,K-Means,distinct_customers_trend,0.056550427391166266
obs_e4f9db585bca2fe8,K-Means,new_customers,0.09869527726746322
obs_e4f9db585bca2fe8,K-Means,channel_mix,0.09506108886744374
obs_e4f9db585bca2fe8,K-Means,distributor_count,0.08591692055585469
obs_013dfe8d1044aceb,K-Means,distinct_customers_lag_6,0.17934168281571608
obs_013dfe8d1044aceb,K-Means,new_customers,0.0692812186012423
obs_013dfe8d1044aceb,K-Means,total_sales_lag_6,0.054865608387660365
obs_ea119cd8b582a91a,K-Means,channel_mix,0.39634440811481303
obs_ea119cd8b582a91a,K-Means,simulated_payout_to_sales_ratio,0.1655226010082556
obs_ea119cd8b582a91a,K-Means,distinct_products,0.05440117179438409
obs_29e6404898639c43,K-Means,simulated_actual_payout_rolling_mean_3,0.21291285407785512
obs_29e6404898639c43,K-Means,simulated_actual_payout_lag_1,0.11735043908982404
obs_29e6404898639c43,K-Means,simulated_actual_payout_rolling_mean_6,0.0767957385966412
obs_3c46ed10a05688e5,K-Means,simulated_actual_payout_rolling_median,0.23226111961373774
obs_3c46ed10a05688e5,K-Means,simulated_actual_payout_rolling_mean_3,0.10297205481924596
obs_3c46ed10a05688e5,K-Means,simulated_actual_payout_lag_2,0.10067495042731918
obs_bb4bd199498fac5e,K-Means,distinct_customers_rolling_MAD,0.17062839015751788
obs_bb4bd199498fac5e,K-Means,simulated_actual_payout_lag_3,0.11715537338405418
obs_bb4bd199498fac5e,K-Means,simulated_actual_payout_rolling_mean_3,0.07152501102594422
obs_e9ac9fd753c35046,K-Means,simulated_actual_payout_rolling_std,0.07192697079263566
obs_e9ac9fd753c35046,K-Means,simulated_actual_payout_rolling_MAD,0.05223041173376869
obs_e9ac9fd753c35046,K-Means,simulated_actual_payout_rolling_mean_6,0.03753181538856588
obs_a5ec35f7cd908c51,K-Means,product_concentration,0.0610157597209353
obs_a5ec35f7cd908c51,K-Means,subchannel_mix,0.058766844568033674
obs_a5ec35f7cd908c51,K-Means,city_concentration,0.056865849548509005
obs_79f025bb263690b4,K-Means,simulated_actual_payout_lag_6,0.29701808551549863
obs_79f025bb263690b4,K-Means,simulated_actual_payout_acceleration,0.04503180849301247
obs_79f025bb263690b4,K-Means,total_sales_acceleration,0.03207219231297386
obs_1f844b72e5f364c8,K-Means,total_sales_lag_6,0.08553815846442905
obs_1f844b72e5f364c8,K-Means,total_quantity_lag_6,0.08020286221656384
obs_1f844b72e5f364c8,K-Means,distinct_customers_lag_6,0.06714580176150395
obs_c89e98db60cfa754,K-Means,distinct_customers_rolling_MAD,0.09437944635794061
obs_c89e98db60cfa754,K-Means,total_sales_lag_6,0.07642285363166552
obs_c89e98db60cfa754,K-Means,distinct_customers_lag_6,0.07040819779913635
obs_41423822fd53cf18,K-Means,distinct_customers_rolling_MAD,0.15645207148741205
obs_41423822fd53cf18,K-Means,simulated_actual_payout_lag_6,0.08542271191838655
obs_41423822fd53cf18,K-Means,customer_loss_rate,0.04519852101209275
obs_98574d9990103b33,K-Means,simulated_actual_payout_lag_6,0.10356788596431493
obs_98574d9990103b33,K-Means,distinct_customers_rolling_MAD,0.09984794609962075
obs_98574d9990103b33,K-Means,total_sales_lag_6,0.09428419338387872
obs_0d63ec705e2fafe9,K-Means,distinct_customers_lag_6,0.12795711051068553
obs_0d63ec705e2fafe9,K-Means,distinct_customers_rolling_MAD,0.08388561045509497
obs_0d63ec705e2fafe9,K-Means,product_mix_change,0.07566773913503579
obs_6e033e03991c566a,K-Means,customer_growth,0.0851383505523287
obs_6e033e03991c566a,K-Means,distinct_customers_month_over_month_growth,0.0851383505523287
obs_6e033e03991c566a,K-Means,simulated_actual_payout_lag_12,0.07498171369264993
obs_1da0dd151ad70305,K-Means,simulated_actual_payout_rolling_MAD,0.06428991342412833
obs_1da0dd151ad70305,K-Means,total_sales_lag_6,0.06363053463259563
obs_1da0dd151ad70305,K-Means,distinct_customers_rolling_MAD,0.05839195815993206
obs_5a676355300925de,K-Means,distinct_customers_trend,0.12828843211903443
obs_5a676355300925de,K-Means,simulated_actual_payout_rolling_MAD,0.09645713245487662
obs_5a676355300925de,K-Means,distinct_customers_lag_6,0.0659000329204321
obs_030647de3fbd3ed3,K-Means,distinct_customers_lag_6,0.05091898941216597
obs_030647de3fbd3ed3,K-Means,distinct_customers_lag_3,0.04589087297641458
obs_030647de3fbd3ed3,K-Means,distinct_customers_rolling_MAD,0.04523284691787877
obs_d983232522da960c,K-Means,distinct_customers_lag_6,0.07156003535726711
obs_d983232522da960c,K-Means,distinct_customers_lag_3,0.06824835244514466
obs_d983232522da960c,K-Means,distinct_customers_rolling_median,0.06489200445059282
obs_3e520ca6a4f92327,K-Means,distinct_customers_rolling_median,0.07295335436995729
obs_3e520ca6a4f92327,K-Means,distinct_customers_lag_3,0.05527632533051357
obs_3e520ca6a4f92327,K-Means,distinct_customers_rolling_mean_6,0.044244712933433766
obs_64dc226cbbe48716,K-Means,distinct_customers_lag_6,0.2920097803146427
obs_64dc226cbbe48716,K-Means,distinct_customers_rolling_median,0.04986414262993197
obs_64dc226cbbe48716,K-Means,distinct_customers_rolling_mean_6,0.04263844487875279
obs_d5bb39d965bf44e1,K-Means,distinct_customers_lag_6,0.3659202698270542
obs_d5bb39d965bf44e1,K-Means,distinct_customers_rolling_median,0.048789921893286875
obs_d5bb39d965bf44e1,K-Means,distinct_customers_rolling_mean_6,0.045071421882361795
obs_c9d5c7a6cd1c0ddb,K-Means,distinct_customers_lag_6,0.20990129364443685
obs_c9d5c7a6cd1c0ddb,K-Means,subchannel_mix,0.08571303154356602
obs_c9d5c7a6cd1c0ddb,K-Means,distinct_customers_rolling_median,0.04945604130858249
obs_2a3a9d586a42d313,K-Means,distinct_customers_lag_6,0.20625034568113873
obs_2a3a9d586a42d313,K-Means,distinct_customers_lag_3,0.04303808839245533
obs_2a3a9d586a42d313,K-Means,new_customers,0.03833065707430987
obs_4ae98a1dd3053168,K-Means,distinct_customers_lag_6,0.1257752201929636
obs_4ae98a1dd3053168,K-Means,distinct_customers_rolling_median,0.06501496792468525
obs_4ae98a1dd3053168,K-Means,distinct_customers_rolling_mean_6,0.06228548009652889
obs_52a0b609d3df34dc,K-Means,distinct_customers_lag_6,0.22733523658116134
obs_52a0b609d3df34dc,K-Means,new_customers,0.10867606439616884
obs_52a0b609d3df34dc,K-Means,distinct_customers_rolling_mean_6,0.04361380157185909
obs_544200e66770d25d,K-Means,distinct_customers_lag_6,0.23657836654623457
obs_544200e66770d25d,K-Means,distributor_concentration,0.07157971221153325
obs_544200e66770d25d,K-Means,distributor_count,0.06947275100131448
obs_6761f6d2bc1f430a,K-Means,distinct_customers_lag_6,0.25086379931660696
obs_6761f6d2bc1f430a,K-Means,new_customers,0.14931879304794546
obs_6761f6d2bc1f430a,K-Means,distinct_customers_trend,0.04021584443698963
obs_b7ff122d6e4264f7,K-Means,new_customers,0.2745289949849353
obs_b7ff122d6e4264f7,K-Means,distinct_customers_lag_6,0.09361400593253211
obs_b7ff122d6e4264f7,K-Means,total_sales_lag_6,0.057619698908179494
obs_df3487c4a9702f65,K-Means,distinct_customers_lag_6,0.39263287168964645
obs_df3487c4a9702f65,K-Means,distributor_count,0.08066100654481212
obs_df3487c4a9702f65,K-Means,new_customers,0.07289567999307237
obs_220618d6ebb74e72,K-Means,median_price,0.13721113266385873
obs_220618d6ebb74e72,K-Means,average_price,0.061003057619449304
obs_220618d6ebb74e72,K-Means,distinct_customers_peer_country_product_class_relative,0.056834346001844706
obs_8d0c9b21ff277234,K-Means,simulated_actual_payout_rolling_mean_3,0.15860010273148872
obs_8d0c9b21ff277234,K-Means,simulated_actual_payout_lag_1,0.09183576525499262
obs_8d0c9b21ff277234,K-Means,total_quantity_rolling_mean_6,0.0686536284065339
obs_460efe3930c7226d,K-Means,simulated_actual_payout_rolling_median,0.21829235421373946
obs_460efe3930c7226d,K-Means,simulated_actual_payout_lag_2,0.10522429825847435
obs_460efe3930c7226d,K-Means,simulated_actual_payout_rolling_mean_3,0.06304715241423726
obs_b85150d9017d6ac5,K-Means,total_quantity_rolling_MAD,0.2956639214610821
obs_b85150d9017d6ac5,K-Means,simulated_actual_payout_rolling_MAD,0.11629573238795063
obs_b85150d9017d6ac5,K-Means,simulated_actual_payout_lag_3,0.09098905072044813
obs_a02b9608b4dc1543,K-Means,product_breadth_change,0.15690772807358605
obs_a02b9608b4dc1543,K-Means,distributor_mix_change,0.06342694577463433
obs_a02b9608b4dc1543,K-Means,simulated_actual_payout_rolling_MAD,0.04980261317783393
obs_18a134012c80a257,K-Means,simulated_actual_payout_rolling_mean_3,0.06774844164986377
obs_18a134012c80a257,K-Means,distinct_customers_peer_country_product_class_relative,0.05530347939312794
obs_18a134012c80a257,K-Means,distinct_customers_product_class_relative,0.054912730046612915
obs_aca7bb4d66b6ccdb,K-Means,simulated_actual_payout_lag_6,0.2597935602119075
obs_aca7bb4d66b6ccdb,K-Means,total_quantity_lag_6,0.04987821719512237
obs_aca7bb4d66b6ccdb,K-Means,distinct_customers_team_relative,0.0400369343061833
obs_82e573d1027ade26,K-Means,simulated_actual_payout_rolling_MAD,0.06733299160023228
obs_82e573d1027ade26,K-Means,simulated_actual_payout_history_deviation,0.06619871864046889
obs_82e573d1027ade26,K-Means,simulated_actual_payout_lag_6,0.04971276996464397
obs_47030c7ee6393c51,K-Means,simulated_actual_payout_rolling_MAD,0.08229233233036273
obs_47030c7ee6393c51,K-Means,simulated_actual_payout_history_deviation,0.049477961558917295
obs_47030c7ee6393c51,K-Means,customer_growth,0.04199769107093082
obs_31cda9fd77ac38eb,K-Means,distinct_customers_trend,0.06354466924259196
obs_31cda9fd77ac38eb,K-Means,total_sales_trend,0.05768011612202809
obs_31cda9fd77ac38eb,K-Means,simulated_actual_payout_trend,0.04651151893875168
obs_e42e64505762034d,K-Means,distinct_customers_lag_6,0.10163478047071652
obs_e42e64505762034d,K-Means,total_sales_lag_2,0.06343644794716767
obs_e42e64505762034d,K-Means,total_quantity_lag_2,0.048767001206425076
obs_76b95deab9fc0586,K-Means,total_sales_peer_z,0.04768282672324115
obs_76b95deab9fc0586,K-Means,total_sales_peer_country_product_class_relative,0.04736893401932197
obs_76b95deab9fc0586,K-Means,total_sales_product_class_relative,0.04664641275128503
obs_6f7636554830f20b,K-Means,distinct_customers_lag_6,0.09487045484490367
obs_6f7636554830f20b,K-Means,customer_growth,0.05682599254878003
obs_6f7636554830f20b,K-Means,distinct_customers_month_over_month_growth,0.05682599254878003
obs_464d7b13032ffc34,K-Means,total_quantity_lag_6,0.06539776011406814
obs_464d7b13032ffc34,K-Means,distinct_customers_lag_6,0.06460990102330363
obs_464d7b13032ffc34,K-Means,total_quantity_rolling_median,0.043640023903522375
obs_dfc2144b90132e20,K-Means,distinct_customers_trend,0.10897944099215409
obs_dfc2144b90132e20,K-Means,total_sales_lag_6,0.09947989031360542
obs_dfc2144b90132e20,K-Means,total_quantity_lag_6,0.05868603391552399
obs_018b6cdb3d6be9a0,K-Means,distributor_concentration,0.08295735669587724
obs_018b6cdb3d6be9a0,K-Means,simulated_actual_payout_rolling_MAD,0.07501807875398232
obs_018b6cdb3d6be9a0,K-Means,total_sales_lag_6,0.07294659189638508
obs_c2070daf0f4d7c4a,K-Means,simulated_actual_payout_rolling_MAD,0.0840118319932363
obs_c2070daf0f4d7c4a,K-Means,total_sales_lag_6,0.0793426006196397
obs_c2070daf0f4d7c4a,K-Means,total_quantity_lag_6,0.07706619296314397
obs_7a911d3ed08817e4,K-Means,simulated_actual_payout_rolling_MAD,0.07324042876598283
obs_7a911d3ed08817e4,K-Means,simulated_actual_payout_history_deviation,0.0682590344921047
obs_7a911d3ed08817e4,K-Means,distinct_customers_lag_3,0.04908591896218322
obs_a3b64a1d9c420961,K-Means,distinct_customers_lag_6,0.08925279029063685
obs_a3b64a1d9c420961,K-Means,total_quantity_trend,0.06844113471172969
obs_a3b64a1d9c420961,K-Means,total_sales_trend,0.06410112455115882
obs_d898c82ae6184281,K-Means,distinct_customers_lag_6,0.2370393339716677
obs_d898c82ae6184281,K-Means,total_sales_lag_2,0.05392224685829546
obs_d898c82ae6184281,K-Means,total_quantity_lag_2,0.04996480563039778
obs_785cb2443567e3c5,K-Means,distinct_customers_lag_6,0.27580343221738784
obs_785cb2443567e3c5,K-Means,total_sales_lag_3,0.06504963981366291
obs_785cb2443567e3c5,K-Means,total_quantity_lag_3,0.0588130093473812
obs_6fee769e25886197,K-Means,distinct_customers_lag_6,0.11518870290949537
obs_6fee769e25886197,K-Means,new_customers,0.06773196300158084
obs_6fee769e25886197,K-Means,total_sales_lag_2,0.03307474599825781
obs_5c7c9a00cb1afea5,K-Means,distinct_customers_lag_6,0.19612250190667532
obs_5c7c9a00cb1afea5,K-Means,total_sales_lag_6,0.05147152480926354
obs_5c7c9a00cb1afea5,K-Means,new_customers,0.04914507392011989
obs_6a0f452b826e0edd,K-Means,total_sales_lag_6,0.1684508747959221
obs_6a0f452b826e0edd,K-Means,total_quantity_lag_6,0.12905606275634293
obs_6a0f452b826e0edd,K-Means,distinct_customers_lag_6,0.08907807390092197
obs_b3f68c2042acdbc1,K-Means,new_customers,0.18544457222971214
obs_b3f68c2042acdbc1,K-Means,distinct_customers_lag_6,0.13033977024561358
obs_b3f68c2042acdbc1,K-Means,distributor_count,0.05560033786870803
